"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","median_lib"
11522,70,67,3,1720,0.038953488372093,0.957142857142857,0.0428571428571429,0.1,0.201169729869413,0,0.00247524752475248,0,39,3383,0.990245344368903,"TMMwsp",TRUE,FALSE,1.24680664007036,"ctc_pipeline",12,1,3,535737.5
3741,78,73,5,1720,0.0424418604651163,0.935897435897436,0.0641025641025641,0.05,0.181866487614384,0,0.00247524752475248,0,0,0,NA,"TMM",TRUE,FALSE,0.767651086544038,"edger_default",12,1,3,535737.5
8049,79,76,3,1720,0.0441860465116279,0.962025316455696,0.0379746835443038,0.1,0.199844581867729,0,0.00247524752475248,0,39,4308,0.990947075208914,"TMMwsp",TRUE,FALSE,0.831863843920233,"ablate_filter",12,1,3,535737.5
8139,76,73,3,1720,0.0424418604651163,0.960526315789474,0.0394736842105263,0.1,0.194221443331029,0,0.00247524752475248,0,6,0,NA,"TMMwsp",TRUE,FALSE,1.20367447870182,"ablate_exclusive",12,1,3,535737.5
11522,62,62,0,1720,0.036046511627907,1,0,0.1,0.198030547069897,0,0.00247524752475248,0,39,3383,0.990245344368903,"TMM",TRUE,FALSE,1.29780616085277,"ablate_tmmwsp",12,1,3,535737.5
11522,70,67,3,1720,0.038953488372093,0.957142857142857,0.0428571428571429,0.1,0.201453999910412,0,0.00247524752475248,0,39,3383,0.990245344368903,"TMMwsp",TRUE,FALSE,1.24680664007036,"ablate_priorcount",12,1,3,535737.5
11522,59,59,0,1720,0.0343023255813954,1,0,0.05,0.201250693832912,0,0.00247524752475248,0,39,3383,0.990245344368903,"TMMwsp",TRUE,FALSE,1.24680664007036,"ablate_fdr",12,1,3,535737.5
11522,70,67,3,1720,0.038953488372093,0.957142857142857,0.0428571428571429,0.1,0.201648019708199,0,0.00247524752475248,0,39,3383,0.990245344368903,"TMMwsp",TRUE,FALSE,1.24680664007036,"ablate_shrinkfloor",12,1,3,535737.5
11522,70,67,3,1720,0.038953488372093,0.957142857142857,0.0428571428571429,0.1,0.20139727793499,0,0.00247524752475248,0,39,3383,0.990245344368903,"TMMwsp",TRUE,FALSE,1.24680664007036,"ablate_lowinput",12,1,3,535737.5
10322,158,108,50,1720,0.0627906976744186,0.683544303797468,0.316455696202532,0.1,0.179813326622429,0,0.00247524752475248,0,39,4219,0.990756103342024,"TMMwsp",FALSE,FALSE,0.871120715371207,"batch_removed",12,1,3,535737.5
10322,62,60,2,1720,0.0348837209302326,0.967741935483871,0.032258064516129,0.1,0.200903458923023,0,0.00247524752475248,0,39,4219,0.990756103342024,"TMMwsp",FALSE,FALSE,1.28288270463988,"batch_ignored",12,1,3,535737.5
11522,70,67,3,1720,0.038953488372093,0.957142857142857,0.0428571428571429,0.1,0.20176383734415,0,0.00247524752475248,0,39,3383,0.990245344368903,"TMMwsp",TRUE,FALSE,1.24680664007036,"fix_filter",12,1,3,535737.5
12092,107,103,4,1720,0.0598837209302326,0.962616822429907,0.0373831775700935,0.1,0.23361218397809,0,0,0,67,3723,0.983346763362879,"TMMwsp",TRUE,FALSE,1.36978305190841,"ctc_pipeline",12,2,5,822917
4149,114,109,5,1720,0.0633720930232558,0.956140350877193,0.043859649122807,0.05,0.194174270471528,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.799426186682998,"edger_default",12,2,5,822917
8180,116,110,6,1720,0.063953488372093,0.948275862068966,0.0517241379310345,0.1,0.216233943293407,0,0,0,67,4031,0.983378814190027,"TMMwsp",TRUE,FALSE,0.876162450407118,"ablate_filter",12,2,5,822917
8369,121,113,8,1720,0.0656976744186046,0.933884297520661,0.0661157024793388,0.1,0.220479352479952,0,0,0,5,0,NA,"TMMwsp",TRUE,FALSE,1.30690221739228,"ablate_exclusive",12,2,5,822917
12092,107,102,5,1720,0.0593023255813954,0.953271028037383,0.0467289719626168,0.1,0.231934585866279,0,0,0,67,3723,0.983346763362879,"TMM",TRUE,FALSE,1.38508021775916,"ablate_tmmwsp",12,2,5,822917
12092,107,103,4,1720,0.0598837209302326,0.962616822429907,0.0373831775700935,0.1,0.233442992937783,0,0,0,67,3723,0.983346763362879,"TMMwsp",TRUE,FALSE,1.36978305190841,"ablate_priorcount",12,2,5,822917
12092,88,86,2,1720,0.05,0.977272727272727,0.0227272727272727,0.05,0.233500071870155,0,0,0,67,3723,0.983346763362879,"TMMwsp",TRUE,FALSE,1.36978305190841,"ablate_fdr",12,2,5,822917
12092,107,103,4,1720,0.0598837209302326,0.962616822429907,0.0373831775700935,0.1,0.233466237935729,0,0,0,67,3723,0.983346763362879,"TMMwsp",TRUE,FALSE,1.36978305190841,"ablate_shrinkfloor",12,2,5,822917
12092,107,103,4,1720,0.0598837209302326,0.962616822429907,0.0373831775700935,0.1,0.23340194674027,0,0,0,67,3723,0.983346763362879,"TMMwsp",TRUE,FALSE,1.36978305190841,"ablate_lowinput",12,2,5,822917
9944,156,123,33,1720,0.0715116279069767,0.788461538461538,0.211538461538462,0.1,0.204825342494857,0,0,0,67,4033,0.983387056781552,"TMMwsp",FALSE,FALSE,0.991864100815473,"batch_removed",12,2,5,822917
9944,97,92,5,1720,0.0534883720930233,0.948453608247423,0.0515463917525773,0.1,0.222440811411072,0,0,0,67,4033,0.983387056781552,"TMMwsp",FALSE,FALSE,1.21647139623397,"batch_ignored",12,2,5,822917
12092,107,103,4,1720,0.0598837209302326,0.962616822429907,0.0373831775700935,0.1,0.233513974652698,0,0,0,67,3723,0.983346763362879,"TMMwsp",TRUE,FALSE,1.36978305190841,"fix_filter",12,2,5,822917
11336,217,204,13,1720,0.118604651162791,0.940092165898618,0.0599078341013825,0.1,0.315352037714369,0,0.00491400491400491,0,79,3647,0.978338360296134,"TMMwsp",TRUE,FALSE,1.14290527691511,"ctc_pipeline",12,3,8,834899
4186,191,184,7,1720,0.106976744186047,0.963350785340314,0.0366492146596859,0.05,0.237899320303194,0,0.00245700245700246,0,0,0,NA,"TMM",TRUE,FALSE,0.626181530667501,"edger_default",12,3,8,834899
7840,195,187,8,1720,0.108720930232558,0.958974358974359,0.041025641025641,0.1,0.271776754777726,0,0.00491400491400491,0,79,3654,0.978379857690203,"TMMwsp",TRUE,FALSE,0.67783818227838,"ablate_filter",12,3,8,834899
7689,250,233,17,1720,0.13546511627907,0.932,0.068,0.1,0.286443631053699,0,0.00491400491400491,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.08740125365309,"ablate_exclusive",12,3,8,834899
11336,224,209,15,1720,0.121511627906977,0.933035714285714,0.0669642857142857,0.1,0.316264360136054,0,0.00491400491400491,0,79,3647,0.978338360296134,"TMM",TRUE,FALSE,1.15184227430827,"ablate_tmmwsp",12,3,8,834899
11336,217,204,13,1720,0.118604651162791,0.940092165898618,0.0599078341013825,0.1,0.315419357550442,0,0.00491400491400491,0,79,3647,0.978338360296134,"TMMwsp",TRUE,FALSE,1.14290527691511,"ablate_priorcount",12,3,8,834899
11336,180,174,6,1720,0.101162790697674,0.966666666666667,0.0333333333333333,0.05,0.315335115217209,0,0.00491400491400491,0,79,3647,0.978338360296134,"TMMwsp",TRUE,FALSE,1.14290527691511,"ablate_fdr",12,3,8,834899
11336,217,204,13,1720,0.118604651162791,0.940092165898618,0.0599078341013825,0.1,0.315946940785454,0,0.00491400491400491,0,79,3647,0.978338360296134,"TMMwsp",TRUE,FALSE,1.14290527691511,"ablate_shrinkfloor",12,3,8,834899
11336,217,204,13,1720,0.118604651162791,0.940092165898618,0.0599078341013825,0.1,0.315561368825771,0,0.00491400491400491,0,79,3647,0.978338360296134,"TMMwsp",TRUE,FALSE,1.14290527691511,"ablate_lowinput",12,3,8,834899
9853,250,218,32,1720,0.126744186046512,0.872,0.128,0.1,0.280425028259531,0,0.00491400491400491,0,79,3654,0.978379857690203,"TMMwsp",FALSE,FALSE,0.931412183972836,"batch_removed",12,3,8,834899
9853,202,189,13,1720,0.109883720930233,0.935643564356436,0.0643564356435644,0.1,0.296584821331221,0,0.00491400491400491,0,79,3654,0.978379857690203,"TMMwsp",FALSE,FALSE,1.06893699353683,"batch_ignored",12,3,8,834899
11336,217,204,13,1720,0.118604651162791,0.940092165898618,0.0599078341013825,0.1,0.315748037848228,0,0.00491400491400491,0,79,3647,0.978338360296134,"TMMwsp",TRUE,FALSE,1.14290527691511,"fix_filter",12,3,8,834899
11197,39,39,0,1720,0.0226744186046512,1,0,0.1,0.198528034719734,0,0,0,37,3246,0.990141712877388,"TMMwsp",TRUE,FALSE,1.29791523942479,"ctc_pipeline",13,1,3,865511
3951,66,64,2,1720,0.0372093023255814,0.96969696969697,0.0303030303030303,0.05,0.182994533559161,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.87223601611213,"edger_default",13,1,3,865511
8104,48,47,1,1720,0.0273255813953488,0.979166666666667,0.0208333333333333,0.1,0.195894269528457,0,0,0,37,4153,0.991090777751023,"TMMwsp",TRUE,FALSE,0.921803765075284,"ablate_filter",13,1,3,865511
7951,63,61,2,1720,0.0354651162790698,0.968253968253968,0.0317460317460317,0.1,0.194225680331847,0,0,0,5,0,NA,"TMMwsp",TRUE,FALSE,1.2512249701055,"ablate_exclusive",13,1,3,865511
11197,45,45,0,1720,0.0261627906976744,1,0,0.1,0.200106621926528,0,0,0,37,3246,0.990141712877388,"TMM",TRUE,FALSE,1.34316475636029,"ablate_tmmwsp",13,1,3,865511
11197,39,39,0,1720,0.0226744186046512,1,0,0.1,0.198708393781921,0,0,0,37,3246,0.990141712877388,"TMMwsp",TRUE,FALSE,1.29791523942479,"ablate_priorcount",13,1,3,865511
11197,32,32,0,1720,0.0186046511627907,1,0,0.05,0.198499589797137,0,0,0,37,3246,0.990141712877388,"TMMwsp",TRUE,FALSE,1.29791523942479,"ablate_fdr",13,1,3,865511
11197,39,39,0,1720,0.0226744186046512,1,0,0.1,0.19846111325264,0,0,0,37,3246,0.990141712877388,"TMMwsp",TRUE,FALSE,1.29791523942479,"ablate_shrinkfloor",13,1,3,865511
11197,39,39,0,1720,0.0226744186046512,1,0,0.1,0.197959591903726,0,0,0,37,3246,0.990141712877388,"TMMwsp",TRUE,FALSE,1.29791523942479,"ablate_lowinput",13,1,3,865511
9969,145,105,40,1720,0.061046511627907,0.724137931034483,0.275862068965517,0.1,0.186069839267624,0,0,0,37,4063,0.991139552055132,"TMMwsp",FALSE,FALSE,0.861138180936494,"batch_removed",13,1,3,865511
9969,37,37,0,1720,0.0215116279069767,1,0,0.1,0.19308653025939,0,0,0,37,4063,0.991139552055132,"TMMwsp",FALSE,FALSE,1.28825738651117,"batch_ignored",13,1,3,865511
11197,39,39,0,1720,0.0226744186046512,1,0,0.1,0.198657988123694,0,0,0,37,3246,0.990141712877388,"TMMwsp",TRUE,FALSE,1.29791523942479,"fix_filter",13,1,3,865511
11969,119,113,6,1720,0.0656976744186046,0.949579831932773,0.0504201680672269,0.1,0.231851694673005,0,0,0,71,3718,0.982517482517482,"TMMwsp",TRUE,FALSE,1.32416089918437,"ctc_pipeline",13,2,5,1159470
4355,128,118,10,1720,0.0686046511627907,0.921875,0.078125,0.05,0.203102203718568,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.798055554916411,"edger_default",13,2,5,1159470
8347,125,115,10,1720,0.0668604651162791,0.92,0.08,0.1,0.220173622305231,0,0,0,71,3992,0.982214428857715,"TMMwsp",TRUE,FALSE,0.86702628320098,"ablate_filter",13,2,5,1159470
8251,127,116,11,1720,0.0674418604651163,0.913385826771654,0.0866141732283465,0.1,0.218723269437005,0,0,0,6,0,NA,"TMMwsp",TRUE,FALSE,1.25806810040769,"ablate_exclusive",13,2,5,1159470
11969,112,109,3,1720,0.0633720930232558,0.973214285714286,0.0267857142857143,0.1,0.234421302953414,0,0,0,71,3718,0.982517482517482,"TMM",TRUE,FALSE,1.34516544111097,"ablate_tmmwsp",13,2,5,1159470
11969,119,113,6,1720,0.0656976744186046,0.949579831932773,0.0504201680672269,0.1,0.231882629309613,0,0,0,71,3718,0.982517482517482,"TMMwsp",TRUE,FALSE,1.32416089918437,"ablate_priorcount",13,2,5,1159470
11969,99,99,0,1720,0.0575581395348837,1,0,0.05,0.231964491203327,0,0,0,71,3718,0.982517482517482,"TMMwsp",TRUE,FALSE,1.32416089918437,"ablate_fdr",13,2,5,1159470
11969,119,113,6,1720,0.0656976744186046,0.949579831932773,0.0504201680672269,0.1,0.232449838356692,0,0,0,71,3718,0.982517482517482,"TMMwsp",TRUE,FALSE,1.32416089918437,"ablate_shrinkfloor",13,2,5,1159470
11969,119,113,6,1720,0.0656976744186046,0.949579831932773,0.0504201680672269,0.1,0.231773973317999,0,0,0,71,3718,0.982517482517482,"TMMwsp",TRUE,FALSE,1.32416089918437,"ablate_lowinput",13,2,5,1159470
9807,189,132,57,1720,0.0767441860465116,0.698412698412698,0.301587301587302,0.1,0.209337015930515,0,0,0,71,3994,0.982223335002504,"TMMwsp",FALSE,FALSE,0.930564561462599,"batch_removed",13,2,5,1159470
9807,98,96,2,1720,0.0558139534883721,0.979591836734694,0.0204081632653061,0.1,0.226614208116784,0,0,0,71,3994,0.982223335002504,"TMMwsp",FALSE,FALSE,1.16085256258462,"batch_ignored",13,2,5,1159470
11969,119,113,6,1720,0.0656976744186046,0.949579831932773,0.0504201680672269,0.1,0.231792921259388,0,0,0,71,3718,0.982517482517482,"TMMwsp",TRUE,FALSE,1.32416089918437,"fix_filter",13,2,5,1159470
10449,185,167,18,1720,0.097093023255814,0.902702702702703,0.0972972972972973,0.1,0.270014506502205,0,0,0,84,3775,0.977748344370861,"TMMwsp",TRUE,FALSE,1.21873118001839,"ctc_pipeline",13,3,8,612194
3197,155,146,9,1720,0.0848837209302326,0.941935483870968,0.0580645161290323,0.05,0.196198051297363,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.610891212759417,"edger_default",13,3,8,612194
6988,155,147,8,1720,0.0854651162790698,0.948387096774194,0.0516129032258065,0.1,0.236705066503235,0,0,0,84,3791,0.977842257979425,"TMMwsp",TRUE,FALSE,0.681075243717862,"ablate_filter",13,3,8,612194
6674,204,184,20,1720,0.106976744186047,0.901960784313726,0.0980392156862745,0.1,0.23449368164245,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.15162251881821,"ablate_exclusive",13,3,8,612194
10449,182,165,17,1720,0.0959302325581395,0.906593406593407,0.0934065934065934,0.1,0.269484224623541,0,0,0,84,3775,0.977748344370861,"TMM",TRUE,FALSE,1.23319133476035,"ablate_tmmwsp",13,3,8,612194
10449,185,167,18,1720,0.097093023255814,0.902702702702703,0.0972972972972973,0.1,0.269203725989931,0,0,0,84,3775,0.977748344370861,"TMMwsp",TRUE,FALSE,1.21873118001839,"ablate_priorcount",13,3,8,612194
10449,151,144,7,1720,0.0837209302325581,0.95364238410596,0.0463576158940397,0.05,0.26947810660953,0,0,0,84,3775,0.977748344370861,"TMMwsp",TRUE,FALSE,1.21873118001839,"ablate_fdr",13,3,8,612194
10449,185,167,18,1720,0.097093023255814,0.902702702702703,0.0972972972972973,0.1,0.269620607551479,0,0,0,84,3775,0.977748344370861,"TMMwsp",TRUE,FALSE,1.21873118001839,"ablate_shrinkfloor",13,3,8,612194
10449,185,167,18,1720,0.097093023255814,0.902702702702703,0.0972972972972973,0.1,0.269627556028814,0,0,0,84,3775,0.977748344370861,"TMMwsp",TRUE,FALSE,1.21873118001839,"ablate_lowinput",13,3,8,612194
9018,203,170,33,1720,0.0988372093023256,0.83743842364532,0.16256157635468,0.1,0.243987110342748,0,0,0,84,3791,0.977842257979425,"TMMwsp",FALSE,FALSE,1.00249472174619,"batch_removed",13,3,8,612194
9018,167,154,13,1720,0.0895348837209302,0.922155688622755,0.0778443113772455,0.1,0.257304331321671,0,0,0,84,3791,0.977842257979425,"TMMwsp",FALSE,FALSE,1.12708385774402,"batch_ignored",13,3,8,612194
10449,185,167,18,1720,0.097093023255814,0.902702702702703,0.0972972972972973,0.1,0.269149386148802,0,0,0,84,3775,0.977748344370861,"TMMwsp",TRUE,FALSE,1.21873118001839,"fix_filter",13,3,8,612194
11681,64,63,1,1720,0.0366279069767442,0.984375,0.015625,0.1,0.208196370634277,0,0,0,29,3171,0.992116051718701,"TMMwsp",TRUE,FALSE,1.19930791138009,"ctc_pipeline",14,1,3,682181
4148,86,84,2,1720,0.0488372093023256,0.976744186046512,0.0232558139534884,0.05,0.191762540218932,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.709764802108657,"edger_default",14,1,3,682181
8280,70,68,2,1720,0.0395348837209302,0.971428571428571,0.0285714285714286,0.1,0.200910576686592,0,0,0,29,4132,0.99298160696999,"TMMwsp",TRUE,FALSE,0.795644168168411,"ablate_filter",14,1,3,682181
8510,79,76,3,1720,0.0441860465116279,0.962025316455696,0.0379746835443038,0.1,0.204540364029231,0,0,0,4,0,NA,"TMMwsp",TRUE,FALSE,1.12865789650319,"ablate_exclusive",14,1,3,682181
11681,67,66,1,1720,0.0383720930232558,0.985074626865672,0.0149253731343284,0.1,0.209904750608487,0,0,0,29,3171,0.992116051718701,"TMM",TRUE,FALSE,1.20697444561354,"ablate_tmmwsp",14,1,3,682181
11681,64,63,1,1720,0.0366279069767442,0.984375,0.015625,0.1,0.20870572268393,0,0,0,29,3171,0.992116051718701,"TMMwsp",TRUE,FALSE,1.19930791138009,"ablate_priorcount",14,1,3,682181
11681,52,52,0,1720,0.0302325581395349,1,0,0.05,0.208631422511479,0,0,0,29,3171,0.992116051718701,"TMMwsp",TRUE,FALSE,1.19930791138009,"ablate_fdr",14,1,3,682181
11681,64,63,1,1720,0.0366279069767442,0.984375,0.015625,0.1,0.208489201199367,0,0,0,29,3171,0.992116051718701,"TMMwsp",TRUE,FALSE,1.19930791138009,"ablate_shrinkfloor",14,1,3,682181
11681,64,63,1,1720,0.0366279069767442,0.984375,0.015625,0.1,0.208387946572111,0,0,0,29,3171,0.992116051718701,"TMMwsp",TRUE,FALSE,1.19930791138009,"ablate_lowinput",14,1,3,682181
10510,157,107,50,1720,0.0622093023255814,0.681528662420382,0.318471337579618,0.1,0.193487290502491,0,0,0,29,4004,0.992757242757243,"TMMwsp",FALSE,FALSE,0.788309076054703,"batch_removed",14,1,3,682181
10510,57,56,1,1720,0.0325581395348837,0.982456140350877,0.0175438596491228,0.1,0.20515265372657,0,0,0,29,4004,0.992757242757243,"TMMwsp",FALSE,FALSE,1.22085182632309,"batch_ignored",14,1,3,682181
11681,64,63,1,1720,0.0366279069767442,0.984375,0.015625,0.1,0.208299916865253,0,0,0,29,3171,0.992116051718701,"TMMwsp",TRUE,FALSE,1.19930791138009,"fix_filter",14,1,3,682181
12541,128,122,6,1720,0.0709302325581395,0.953125,0.046875,0.1,0.268587550419258,0,0,0,64,3602,0.983342587451416,"TMMwsp",TRUE,FALSE,1.23102606786876,"ctc_pipeline",14,2,5,781925
4403,140,135,5,1720,0.0784883720930233,0.964285714285714,0.0357142857142857,0.05,0.22629567727815,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.674405520261493,"edger_default",14,2,5,781925
8306,146,138,8,1720,0.0802325581395349,0.945205479452055,0.0547945205479452,0.1,0.253062612918877,0,0,0,64,3903,0.983602357161158,"TMMwsp",TRUE,FALSE,0.735864556898103,"ablate_filter",14,2,5,781925
8939,148,139,9,1720,0.0808139534883721,0.939189189189189,0.0608108108108108,0.1,0.258810728438011,0,0,0,4,0,NA,"TMMwsp",TRUE,FALSE,1.17583290348711,"ablate_exclusive",14,2,5,781925
12541,123,120,3,1720,0.0697674418604651,0.975609756097561,0.024390243902439,0.1,0.266997499986348,0,0,0,64,3602,0.983342587451416,"TMM",TRUE,FALSE,1.2410763546905,"ablate_tmmwsp",14,2,5,781925
12541,128,122,6,1720,0.0709302325581395,0.953125,0.046875,0.1,0.268455725538863,0,0,0,64,3602,0.983342587451416,"TMMwsp",TRUE,FALSE,1.23102606786876,"ablate_priorcount",14,2,5,781925
12541,111,108,3,1720,0.0627906976744186,0.972972972972973,0.027027027027027,0.05,0.268590585336369,0,0,0,64,3602,0.983342587451416,"TMMwsp",TRUE,FALSE,1.23102606786876,"ablate_fdr",14,2,5,781925
12541,128,122,6,1720,0.0709302325581395,0.953125,0.046875,0.1,0.26856374761312,0,0,0,64,3602,0.983342587451416,"TMMwsp",TRUE,FALSE,1.23102606786876,"ablate_shrinkfloor",14,2,5,781925
12541,128,122,6,1720,0.0709302325581395,0.953125,0.046875,0.1,0.268547013497159,0,0,0,64,3602,0.983342587451416,"TMMwsp",TRUE,FALSE,1.23102606786876,"ablate_lowinput",14,2,5,781925
10379,176,146,30,1720,0.0848837209302326,0.829545454545455,0.170454545454545,0.1,0.245811362338336,0,0,0,64,3899,0.983585534752501,"TMMwsp",FALSE,FALSE,0.883194827629498,"batch_removed",14,2,5,781925
10379,121,115,6,1720,0.0668604651162791,0.950413223140496,0.0495867768595041,0.1,0.260424680902197,0,0,0,64,3899,0.983585534752501,"TMMwsp",FALSE,FALSE,1.11061391653002,"batch_ignored",14,2,5,781925
12541,128,122,6,1720,0.0709302325581395,0.953125,0.046875,0.1,0.268602099422469,0,0,0,64,3602,0.983342587451416,"TMMwsp",TRUE,FALSE,1.23102606786876,"fix_filter",14,2,5,781925
11422,226,214,12,1720,0.124418604651163,0.946902654867257,0.0530973451327434,0.1,0.30650191144049,0,0,0,85,3678,0.976889613920609,"TMMwsp",TRUE,FALSE,1.12679881557582,"ctc_pipeline",14,3,8,768809
4141,187,183,4,1720,0.106395348837209,0.978609625668449,0.0213903743315508,0.05,0.228179390182592,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.595856054090916,"edger_default",14,3,8,768809
7830,195,192,3,1720,0.111627906976744,0.984615384615385,0.0153846153846154,0.1,0.26963870797525,0,0,0,85,3689,0.976958525345622,"TMMwsp",TRUE,FALSE,0.645277076299841,"ablate_filter",14,3,8,768809
7744,234,218,16,1720,0.126744186046512,0.931623931623932,0.0683760683760684,0.1,0.274011916811105,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.07268505903591,"ablate_exclusive",14,3,8,768809
11422,218,207,11,1720,0.120348837209302,0.94954128440367,0.0504587155963303,0.1,0.30437064284377,0,0,0,85,3678,0.976889613920609,"TMM",TRUE,FALSE,1.13440885899368,"ablate_tmmwsp",14,3,8,768809
11422,226,214,12,1720,0.124418604651163,0.946902654867257,0.0530973451327434,0.1,0.307031145670017,0,0,0,85,3678,0.976889613920609,"TMMwsp",TRUE,FALSE,1.12679881557582,"ablate_priorcount",14,3,8,768809
11422,191,187,4,1720,0.108720930232558,0.979057591623037,0.0209424083769634,0.05,0.306430097847848,0,0,0,85,3678,0.976889613920609,"TMMwsp",TRUE,FALSE,1.12679881557582,"ablate_fdr",14,3,8,768809
11422,226,214,12,1720,0.124418604651163,0.946902654867257,0.0530973451327434,0.1,0.306243486958346,0,0,0,85,3678,0.976889613920609,"TMMwsp",TRUE,FALSE,1.12679881557582,"ablate_shrinkfloor",14,3,8,768809
11422,226,214,12,1720,0.124418604651163,0.946902654867257,0.0530973451327434,0.1,0.306706412580115,0,0,0,85,3678,0.976889613920609,"TMMwsp",TRUE,FALSE,1.12679881557582,"ablate_lowinput",14,3,8,768809
9957,276,228,48,1720,0.132558139534884,0.826086956521739,0.173913043478261,0.1,0.276406907802131,0,0,0,85,3687,0.976946026579875,"TMMwsp",FALSE,FALSE,0.91850884397752,"batch_removed",14,3,8,768809
9957,216,206,10,1720,0.119767441860465,0.953703703703704,0.0462962962962963,0.1,0.295136445707156,0,0,0,85,3687,0.976946026579875,"TMMwsp",FALSE,FALSE,1.06126424534014,"batch_ignored",14,3,8,768809
11422,226,214,12,1720,0.124418604651163,0.946902654867257,0.0530973451327434,0.1,0.30679278319775,0,0,0,85,3678,0.976889613920609,"TMMwsp",TRUE,FALSE,1.12679881557582,"fix_filter",14,3,8,768809
12065,50,50,0,1720,0.0290697674418605,1,0,0.1,0.195560849417017,0,0,0,39,3203,0.988760536996566,"TMMwsp",TRUE,FALSE,1.19816577832735,"ctc_pipeline",15,1,3,703544
4315,65,63,2,1720,0.0366279069767442,0.969230769230769,0.0307692307692308,0.05,0.173251806387336,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.75201390287202,"edger_default",15,1,3,703544
8431,54,54,0,1720,0.0313953488372093,1,0,0.1,0.189389672336478,0,0,0,39,4116,0.990524781341108,"TMMwsp",TRUE,FALSE,0.790240162403304,"ablate_filter",15,1,3,703544
8862,59,57,2,1720,0.0331395348837209,0.966101694915254,0.0338983050847458,0.1,0.188630197589597,0,0,0,3,0,NA,"TMMwsp",TRUE,FALSE,1.1681862247491,"ablate_exclusive",15,1,3,703544
12065,55,54,1,1720,0.0313953488372093,0.981818181818182,0.0181818181818182,0.1,0.199978289380978,0,0,0,39,3203,0.988760536996566,"TMM",TRUE,FALSE,1.22589544656188,"ablate_tmmwsp",15,1,3,703544
12065,50,50,0,1720,0.0290697674418605,1,0,0.1,0.195633600779648,0,0,0,39,3203,0.988760536996566,"TMMwsp",TRUE,FALSE,1.19816577832735,"ablate_priorcount",15,1,3,703544
12065,41,41,0,1720,0.0238372093023256,1,0,0.05,0.195613901197196,0,0,0,39,3203,0.988760536996566,"TMMwsp",TRUE,FALSE,1.19816577832735,"ablate_fdr",15,1,3,703544
12065,50,50,0,1720,0.0290697674418605,1,0,0.1,0.195468048076656,0,0,0,39,3203,0.988760536996566,"TMMwsp",TRUE,FALSE,1.19816577832735,"ablate_shrinkfloor",15,1,3,703544
12065,50,50,0,1720,0.0290697674418605,1,0,0.1,0.195656872272856,0,0,0,39,3203,0.988760536996566,"TMMwsp",TRUE,FALSE,1.19816577832735,"ablate_lowinput",15,1,3,703544
10827,127,89,38,1720,0.0517441860465116,0.700787401574803,0.299212598425197,0.1,0.183545295844539,0,0,0,39,4004,0.99025974025974,"TMMwsp",FALSE,FALSE,0.822447494329097,"batch_removed",15,1,3,703544
10827,45,45,0,1720,0.0261627906976744,1,0,0.1,0.19443522032888,0,0,0,39,4004,0.99025974025974,"TMMwsp",FALSE,FALSE,1.20499015786259,"batch_ignored",15,1,3,703544
12065,50,50,0,1720,0.0290697674418605,1,0,0.1,0.195499411484063,0,0,0,39,3203,0.988760536996566,"TMMwsp",TRUE,FALSE,1.19816577832735,"fix_filter",15,1,3,703544
11996,103,102,1,1720,0.0593023255813954,0.990291262135922,0.00970873786407767,0.1,0.248990693059529,0,0,0,66,3703,0.982446664866325,"TMMwsp",TRUE,FALSE,1.28696360867637,"ctc_pipeline",15,2,5,800860
4083,107,105,2,1720,0.061046511627907,0.981308411214953,0.0186915887850467,0.05,0.204525818478013,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.743958955970429,"edger_default",15,2,5,800860
8056,106,104,2,1720,0.0604651162790698,0.981132075471698,0.0188679245283019,0.1,0.232180135588565,0,0,0,66,3973,0.983387868109741,"TMMwsp",TRUE,FALSE,0.808973512675002,"ablate_filter",15,2,5,800860
8293,120,116,4,1720,0.0674418604651163,0.966666666666667,0.0333333333333333,0.1,0.233491213807163,0,0,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.22747528005819,"ablate_exclusive",15,2,5,800860
11996,107,105,2,1720,0.061046511627907,0.981308411214953,0.0186915887850467,0.1,0.250681520090026,0,0,0,66,3703,0.982446664866325,"TMM",TRUE,FALSE,1.31632676764782,"ablate_tmmwsp",15,2,5,800860
