"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","exclusive_cpm","n_per_group","median_lib"
12618,105,102,3,1720,0.0593023255813954,0.971428571428571,0.0285714285714286,0.1,0.243436235177015,0,0,0,14,3692,0.996208017334778,"TMMwsp",TRUE,FALSE,1.29640963927313,"ctc_pipeline",41,1,0.1,5,821907.5
8926,119,114,5,1720,0.0662790697674419,0.957983193277311,0.0420168067226891,0.1,0.228400815006791,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.23132981782825,"ablate_exclusive",41,1,0.1,5,821907.5
4463,108,104,4,1720,0.0604651162790698,0.962962962962963,0.037037037037037,0.05,0.197506474407851,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.741704410005413,"edger_default",41,1,0.1,5,821907.5
12422,117,112,5,1720,0.0651162790697674,0.957264957264957,0.0427350427350427,0.1,0.254803759335874,0,0,0,30,3673,0.991832289681459,"TMMwsp",TRUE,FALSE,1.29438505051488,"ctc_pipeline",41,2,0.5,5,703544.5
8749,134,126,8,1720,0.0732558139534884,0.940298507462687,0.0597014925373134,0.1,0.245212051924505,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.24111154807017,"ablate_exclusive",41,2,0.5,5,703544.5
4182,123,117,6,1720,0.0680232558139535,0.951219512195122,0.048780487804878,0.05,0.209516098141622,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.72005418456563,"edger_default",41,2,0.5,5,703544.5
13426,145,136,9,1720,0.0790697674418605,0.937931034482759,0.0620689655172414,0.1,0.270627602677344,0,0,0,70,3572,0.980683090705487,"TMMwsp",TRUE,FALSE,1.15960085335238,"ctc_pipeline",41,3,1,5,1086446.5
9854,162,149,13,1720,0.0866279069767442,0.919753086419753,0.0802469135802469,0.1,0.255703679712538,0,0,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.10434070238337,"ablate_exclusive",41,3,1,5,1086446.5
5464,148,141,7,1720,0.0819767441860465,0.952702702702703,0.0472972972972973,0.05,0.239469658342331,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.697887081859656,"edger_default",41,3,1,5,1086446.5
11690,131,127,4,1720,0.0738372093023256,0.969465648854962,0.0305343511450382,0.1,0.249398804599436,0,0,0,70,3678,0.983143012506797,"TMMwsp",TRUE,FALSE,1.36378371576432,"ctc_pipeline",41,4,2,5,571395.5
8012,137,132,5,1720,0.0767441860465116,0.963503649635037,0.0364963503649635,0.1,0.241223072326544,0,0,0,8,0,NA,"TMMwsp",TRUE,FALSE,1.295145425085,"ablate_exclusive",41,4,2,5,571395.5
3639,132,127,5,1720,0.0738372093023256,0.962121212121212,0.0378787878787879,0.05,0.209974082710704,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.721035971643865,"edger_default",41,4,2,5,571395.5
12717,152,142,10,1720,0.0825581395348837,0.93421052631579,0.0657894736842105,0.1,0.286820672567728,0,0,0,116,3598,0.981934408004447,"TMMwsp",TRUE,FALSE,1.26583950861473,"ctc_pipeline",41,5,5,5,905165
9119,160,148,12,1720,0.086046511627907,0.925,0.075,0.1,0.267287169203883,0,0,0,51,0,NA,"TMMwsp",TRUE,FALSE,1.20053181204373,"ablate_exclusive",41,5,5,5,905165
4633,151,143,8,1720,0.0831395348837209,0.947019867549669,0.0529801324503311,0.05,0.222113743956127,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.71095381577619,"edger_default",41,5,5,5,905165
12660,137,127,10,1720,0.0738372093023256,0.927007299270073,0.072992700729927,0.1,0.30501302744942,0.05,0,1,117,3758,0.990154337413518,"TMMwsp",TRUE,FALSE,1.28834477205264,"ctc_pipeline",41,6,10,5,907690.5
8902,160,146,14,1720,0.0848837209302326,0.9125,0.0875,0.1,0.282294278557258,0.05,0,0,80,0,NA,"TMMwsp",TRUE,FALSE,1.21676052520806,"ablate_exclusive",41,6,10,5,907690.5
4578,146,133,13,1720,0.0773255813953488,0.910958904109589,0.089041095890411,0.05,0.221536629934853,0.00833333333333333,0,0,9,0,NA,"TMM",TRUE,FALSE,0.759501104981377,"edger_default",41,6,10,5,907690.5
13404,275,266,9,1720,0.154651162790698,0.967272727272727,0.0327272727272727,0.1,0.366155180403579,0.758333333333333,0.0025974025974026,3,120,3409,0.997653270753887,"TMMwsp",TRUE,FALSE,1.18449978611839,"ctc_pipeline",41,7,20,5,1161257.5
9995,295,277,18,1720,0.161046511627907,0.938983050847458,0.0610169491525424,0.1,0.352027047611099,0.758333333333333,0.0025974025974026,0,112,0,NA,"TMMwsp",TRUE,FALSE,1.1332709675149,"ablate_exclusive",41,7,20,5,1161257.5
5594,255,244,11,1720,0.141860465116279,0.956862745098039,0.0431372549019608,0.05,0.30208129853282,0.608333333333333,0.0025974025974026,0,75,0,NA,"TMM",TRUE,FALSE,0.728356668928109,"edger_default",41,7,20,5,1161257.5
12400,269,254,15,1720,0.147674418604651,0.944237918215613,0.0557620817843866,0.1,0.327920723273683,0.991666666666667,0.00249376558603491,1,120,3669,0.999454892341237,"TMMwsp",TRUE,FALSE,1.30486726178089,"ctc_pipeline",41,8,50,5,792542
8731,293,272,21,1720,0.158139534883721,0.928327645051195,0.0716723549488055,0.1,0.316983316151798,0.983333333333333,0.00249376558603491,0,118,0,NA,"TMMwsp",TRUE,FALSE,1.23420994996078,"ablate_exclusive",41,8,50,5,792542
4381,267,253,14,1720,0.147093023255814,0.947565543071161,0.052434456928839,0.05,0.289539318672865,0.95,0.00249376558603491,0,114,0,NA,"TMM",TRUE,FALSE,0.742701826635052,"edger_default",41,8,50,5,792542
12442,117,112,5,1720,0.0651162790697674,0.957264957264957,0.0427350427350427,0.1,0.236823813909801,0,0,0,7,3687,0.998101437483049,"TMMwsp",TRUE,FALSE,1.28236188252755,"ctc_pipeline",42,1,0.1,5,840036
8755,130,122,8,1720,0.0709302325581395,0.938461538461538,0.0615384615384615,0.1,0.229218944065125,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.21556895773008,"ablate_exclusive",42,1,0.1,5,840036
4408,120,114,6,1720,0.0662790697674419,0.95,0.05,0.05,0.208512467178686,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.731514590143065,"edger_default",42,1,0.1,5,840036
12855,87,84,3,1720,0.0488372093023256,0.96551724137931,0.0344827586206897,0.1,0.222891108380735,0,0,0,30,3640,0.991758241758242,"TMMwsp",TRUE,FALSE,1.23915158549961,"ctc_pipeline",42,2,0.5,5,853725
9215,96,93,3,1720,0.0540697674418605,0.96875,0.03125,0.1,0.216965947274598,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.18107795914701,"ablate_exclusive",42,2,0.5,5,853725
4752,102,99,3,1720,0.0575581395348837,0.970588235294118,0.0294117647058824,0.05,0.197720335283908,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.699954576780918,"edger_default",42,2,0.5,5,853725
12890,135,131,4,1720,0.0761627906976744,0.97037037037037,0.0296296296296296,0.1,0.265997135534011,0,0,0,63,3556,0.983689538807649,"TMMwsp",TRUE,FALSE,1.21258258872998,"ctc_pipeline",42,3,1,5,972266
9334,156,148,8,1720,0.086046511627907,0.948717948717949,0.0512820512820513,0.1,0.253597412977547,0,0,0,5,0,NA,"TMMwsp",TRUE,FALSE,1.15787285369518,"ablate_exclusive",42,3,1,5,972266
5029,141,137,4,1720,0.0796511627906977,0.971631205673759,0.0283687943262411,0.05,0.225704097915331,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.734250842820626,"edger_default",42,3,1,5,972266
12938,134,126,8,1720,0.0732558139534884,0.940298507462687,0.0597014925373134,0.1,0.266055362447964,0,0,0,90,3649,0.978898328309126,"TMMwsp",TRUE,FALSE,1.24127084046271,"ctc_pipeline",42,4,2,5,925335
9289,153,139,14,1720,0.0808139534883721,0.908496732026144,0.0915032679738562,0.1,0.248465340936003,0,0,0,13,0,NA,"TMMwsp",TRUE,FALSE,1.18071175448416,"ablate_exclusive",42,4,2,5,925335
4813,146,139,7,1720,0.0808139534883721,0.952054794520548,0.047945205479452,0.05,0.231867575097251,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.702300356578205,"edger_default",42,4,2,5,925335
12624,131,124,7,1720,0.072093023255814,0.946564885496183,0.0534351145038168,0.1,0.257613815496393,0,0.00260416666666667,0,115,3843,0.982825917252147,"TMMwsp",TRUE,FALSE,1.27259280389522,"ctc_pipeline",42,5,5,5,491314.5
8781,146,136,10,1720,0.0790697674418605,0.931506849315068,0.0684931506849315,0.1,0.243828594713258,0,0.00260416666666667,0,49,0,NA,"TMMwsp",TRUE,FALSE,1.1986799134977,"ablate_exclusive",42,5,5,5,491314.5
3959,140,133,7,1720,0.0773255813953488,0.95,0.05,0.05,0.205495272439183,0,0.00260416666666667,0,0,0,NA,"TMM",TRUE,FALSE,0.655220914622565,"edger_default",42,5,5,5,491314.5
12314,123,120,3,1720,0.0697674418604651,0.975609756097561,0.024390243902439,0.1,0.277265769983264,0.025,0,0,120,3747,0.986389111289031,"TMMwsp",TRUE,FALSE,1.32884820916403,"ctc_pipeline",42,6,10,5,741683
8567,132,128,4,1720,0.0744186046511628,0.96969696969697,0.0303030303030303,0.1,0.257638905198074,0.0416666666666667,0,0,69,0,NA,"TMMwsp",TRUE,FALSE,1.26453084060202,"ablate_exclusive",42,6,10,5,741683
4192,121,117,4,1720,0.0680232558139535,0.966942148760331,0.0330578512396694,0.05,0.20196341958175,0.0166666666666667,0,0,7,0,NA,"TMM",TRUE,FALSE,0.766941149657433,"edger_default",42,6,10,5,741683
13015,249,235,14,1720,0.136627906976744,0.943775100401606,0.0562248995983936,0.1,0.340409041667542,0.7,0.00264550264550265,1,120,3548,0.998308906426156,"TMMwsp",TRUE,FALSE,1.18182335405641,"ctc_pipeline",42,7,20,5,958374
9467,269,245,24,1720,0.142441860465116,0.910780669144981,0.0892193308550186,0.1,0.322218007466648,0.75,0.00264550264550265,0,114,0,NA,"TMMwsp",TRUE,FALSE,1.13000657221563,"ablate_exclusive",42,7,20,5,958374
5109,233,217,16,1720,0.126162790697674,0.931330472103004,0.0686695278969957,0.05,0.272472946999431,0.591666666666667,0,0,77,0,NA,"TMM",TRUE,FALSE,0.708130098431765,"edger_default",42,7,20,5,958374
13056,318,299,19,1720,0.173837209302326,0.940251572327044,0.059748427672956,0.1,0.350744751268668,1,0,0,120,3569,1,"TMMwsp",TRUE,FALSE,1.18016688181025,"ctc_pipeline",42,8,50,5,967817.5
9487,331,310,21,1720,0.180232558139535,0.936555891238671,0.0634441087613293,0.1,0.343824858319917,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.11977790497632,"ablate_exclusive",42,8,50,5,967817.5
5057,299,287,12,1720,0.166860465116279,0.959866220735786,0.040133779264214,0.05,0.313163975080554,0.991666666666667,0,0,119,0,NA,"TMM",TRUE,FALSE,0.674353145835482,"edger_default",42,8,50,5,967817.5
12797,136,130,6,1720,0.0755813953488372,0.955882352941177,0.0441176470588235,0.1,0.253617448756575,0,0,0,11,3498,0.99685534591195,"TMMwsp",TRUE,FALSE,1.2457691914669,"ctc_pipeline",43,1,0.1,5,967285.5
9299,145,136,9,1720,0.0790697674418605,0.937931034482759,0.0620689655172414,0.1,0.242245613482913,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.19381960326555,"ablate_exclusive",43,1,0.1,5,967285.5
4987,141,132,9,1720,0.0767441860465116,0.936170212765957,0.0638297872340425,0.05,0.216590929855994,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.758505532477124,"edger_default",43,1,0.1,5,967285.5
12056,124,124,0,1720,0.072093023255814,1,0,0.1,0.265850265976743,0,0,0,41,3686,0.988876831253391,"TMMwsp",TRUE,FALSE,1.30547854830155,"ctc_pipeline",43,2,0.5,5,985590
8370,151,145,6,1720,0.0843023255813953,0.960264900662252,0.0397350993377483,0.1,0.254436471253295,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.24924313751852,"ablate_exclusive",43,2,0.5,5,985590
4356,144,142,2,1720,0.0825581395348837,0.986111111111111,0.0138888888888889,0.05,0.232922206031443,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.78845479431773,"edger_default",43,2,0.5,5,985590
12277,144,138,6,1720,0.0802325581395349,0.958333333333333,0.0416666666666667,0.1,0.252911007002209,0,0,0,64,3791,0.984173041413875,"TMMwsp",TRUE,FALSE,1.30070259733329,"ctc_pipeline",43,3,1,5,916267.5
8486,160,150,10,1720,0.0872093023255814,0.9375,0.0625,0.1,0.241784482880052,0,0,0,4,0,NA,"TMMwsp",TRUE,FALSE,1.23368875588248,"ablate_exclusive",43,3,1,5,916267.5
4275,149,140,9,1720,0.0813953488372093,0.939597315436242,0.0604026845637584,0.05,0.213656247057883,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.73684540286096,"edger_default",43,3,1,5,916267.5
13148,131,127,4,1720,0.0738372093023256,0.969465648854962,0.0305343511450382,0.1,0.254182699885936,0,0,0,96,3645,0.978600823045268,"TMMwsp",TRUE,FALSE,1.22630123429974,"ctc_pipeline",43,4,2,5,881892.5
9503,138,133,5,1720,0.0773255813953488,0.963768115942029,0.036231884057971,0.1,0.242499397923395,0,0,0,18,0,NA,"TMMwsp",TRUE,FALSE,1.1638488632264,"ablate_exclusive",43,4,2,5,881892.5
5030,133,129,4,1720,0.075,0.969924812030075,0.0300751879699248,0.05,0.215969044615911,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.719041474236267,"edger_default",43,4,2,5,881892.5
12726,135,127,8,1720,0.0738372093023256,0.940740740740741,0.0592592592592593,0.1,0.275270054988665,0,0,0,110,3688,0.984273318872017,"TMMwsp",TRUE,FALSE,1.23848067755475,"ctc_pipeline",43,5,5,5,982689.5
9038,153,142,11,1720,0.0825581395348837,0.928104575163399,0.0718954248366013,0.1,0.262648485270724,0,0,0,52,0,NA,"TMMwsp",TRUE,FALSE,1.17754712242338,"ablate_exclusive",43,5,5,5,982689.5
4821,138,132,6,1720,0.0767441860465116,0.956521739130435,0.0434782608695652,0.05,0.22847253827194,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.759953008162825,"edger_default",43,5,5,5,982689.5
12685,122,117,5,1720,0.0680232558139535,0.959016393442623,0.040983606557377,0.1,0.291628716426128,0.05,0,0,118,3637,0.987627165246082,"TMMwsp",TRUE,FALSE,1.29482944388307,"ctc_pipeline",43,6,10,5,851347
9048,141,133,8,1720,0.0773255813953488,0.943262411347518,0.0567375886524823,0.1,0.26630894850541,0.0583333333333333,0,0,73,0,NA,"TMMwsp",TRUE,FALSE,1.22948626640172,"ablate_exclusive",43,6,10,5,851347
4541,125,119,6,1720,0.0691860465116279,0.952,0.048,0.05,0.219680831670722,0.0166666666666667,0,0,4,0,NA,"TMM",TRUE,FALSE,0.739992573187867,"edger_default",43,6,10,5,851347
13561,256,244,12,1720,0.141860465116279,0.953125,0.046875,0.1,0.361754739901475,0.666666666666667,0,3,120,3485,0.997704447632712,"TMMwsp",TRUE,FALSE,1.16363389011088,"ctc_pipeline",43,7,20,5,1079669
10076,291,267,24,1720,0.155232558139535,0.917525773195876,0.0824742268041237,0.1,0.342281236666093,0.708333333333333,0,0,112,0,NA,"TMMwsp",TRUE,FALSE,1.11402581285758,"ablate_exclusive",43,7,20,5,1079669
5701,243,229,14,1720,0.133139534883721,0.94238683127572,0.0576131687242798,0.05,0.294293890687546,0.55,0,0,80,0,NA,"TMM",TRUE,FALSE,0.726590389974666,"edger_default",43,7,20,5,1079669
11270,239,230,9,1720,0.133720930232558,0.96234309623431,0.0376569037656904,0.1,0.311400358063172,1,0,0,120,3788,1,"TMMwsp",TRUE,FALSE,1.42789538490575,"ctc_pipeline",43,8,50,5,1053601
7482,269,248,21,1720,0.144186046511628,0.921933085501859,0.0780669144981413,0.1,0.295488260734018,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.34635740911048,"ablate_exclusive",43,8,50,5,1053601
3735,247,233,14,1720,0.13546511627907,0.94331983805668,0.0566801619433198,0.05,0.265039616315398,0.983333333333333,0,0,118,0,NA,"TMM",TRUE,FALSE,0.859707444271924,"edger_default",43,8,50,5,1053601
13543,155,148,7,1720,0.086046511627907,0.954838709677419,0.0451612903225806,0.1,0.276571136341357,0,0,0,17,3364,0.994946492271106,"TMMwsp",TRUE,FALSE,1.14330118653295,"ctc_pipeline",44,1,0.1,5,1255190
10179,175,163,12,1720,0.0947674418604651,0.931428571428571,0.0685714285714286,0.1,0.264576692617512,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.09364802360775,"ablate_exclusive",44,1,0.1,5,1255190
5829,159,154,5,1720,0.0895348837209302,0.968553459119497,0.0314465408805031,0.05,0.244350074702315,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.720899731689162,"edger_default",44,1,0.1,5,1255190
12863,137,131,6,1720,0.0761627906976744,0.956204379562044,0.0437956204379562,0.1,0.255234278408816,0,0,0,44,3600,0.988333333333333,"TMMwsp",TRUE,FALSE,1.22613726394972,"ctc_pipeline",44,2,0.5,5,1062393
9263,153,140,13,1720,0.0813953488372093,0.915032679738562,0.0849673202614379,0.1,0.245667027720479,0,0,0,2,0,NA,"TMMwsp",TRUE,FALSE,1.16640302126986,"ablate_exclusive",44,2,0.5,5,1062393
4998,138,130,8,1720,0.0755813953488372,0.942028985507246,0.0579710144927536,0.05,0.221124121395782,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.739392021011799,"edger_default",44,2,0.5,5,1062393
12579,104,101,3,1720,0.0587209302325581,0.971153846153846,0.0288461538461538,0.1,0.238767289277003,0,0.00241545893719807,0,67,3578,0.982112912241476,"TMMwsp",TRUE,FALSE,1.21944952621641,"ctc_pipeline",44,3,1,5,955529.5
9001,110,106,4,1720,0.0616279069767442,0.963636363636364,0.0363636363636364,0.1,0.226849393147718,0,0.00241545893719807,0,3,0,NA,"TMMwsp",TRUE,FALSE,1.15904523705851,"ablate_exclusive",44,3,1,5,955529.5
4678,108,105,3,1720,0.061046511627907,0.972222222222222,0.0277777777777778,0.05,0.20636925790726,0,0.00241545893719807,0,0,0,NA,"TMM",TRUE,FALSE,0.701196287354404,"edger_default",44,3,1,5,955529.5
11875,117,114,3,1720,0.0662790697674419,0.974358974358974,0.0256410256410256,0.1,0.244819850572011,0,0,0,80,3841,0.981515230408748,"TMMwsp",TRUE,FALSE,1.31365810624016,"ctc_pipeline",44,4,2,5,636240
8034,120,116,4,1720,0.0674418604651163,0.966666666666667,0.0333333333333333,0.1,0.232883362242096,0,0,0,9,0,NA,"TMMwsp",TRUE,FALSE,1.22916616687315,"ablate_exclusive",44,4,2,5,636240
3714,115,111,4,1720,0.0645348837209302,0.965217391304348,0.0347826086956522,0.05,0.204311227518414,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.697204378543103,"edger_default",44,4,2,5,636240
12085,115,107,8,1720,0.0622093023255814,0.930434782608696,0.0695652173913043,0.1,0.24119751824464,0,0,0,113,3785,0.980184940554822,"TMMwsp",TRUE,FALSE,1.33325161536699,"ctc_pipeline",44,5,5,5,656105.5
8300,128,116,12,1720,0.0674418604651163,0.90625,0.09375,0.1,0.225491969994856,0.00833333333333333,0,0,38,0,NA,"TMMwsp",TRUE,FALSE,1.25526186244377,"ablate_exclusive",44,5,5,5,656105.5
3803,116,109,7,1720,0.0633720930232558,0.939655172413793,0.0603448275862069,0.05,0.187706122871829,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.701058448775609,"edger_default",44,5,5,5,656105.5
12533,142,137,5,1720,0.0796511627906977,0.964788732394366,0.0352112676056338,0.1,0.319028945122588,0.05,0,0,120,3635,0.990921595598349,"TMMwsp",TRUE,FALSE,1.28770673126209,"ctc_pipeline",44,6,10,5,808405.5
8898,164,154,10,1720,0.0895348837209302,0.939024390243902,0.0609756097560976,0.1,0.299546395180142,0.0833333333333333,0,0,87,0,NA,"TMMwsp",TRUE,FALSE,1.22555167572103,"ablate_exclusive",44,6,10,5,808405.5
4327,136,134,2,1720,0.077906976744186,0.985294117647059,0.0147058823529412,0.05,0.236053227209465,0.0333333333333333,0,0,8,0,NA,"TMM",TRUE,FALSE,0.727645380033874,"edger_default",44,6,10,5,808405.5
12762,197,187,10,1720,0.108720930232558,0.949238578680203,0.050761421319797,0.1,0.322172433785427,0.416666666666667,0,0,120,3639,0.998625996152789,"TMMwsp",TRUE,FALSE,1.24038089594527,"ctc_pipeline",44,7,20,5,860677
9123,225,212,13,1720,0.123255813953488,0.942222222222222,0.0577777777777778,0.1,0.311596470839935,0.508333333333333,0,0,115,0,NA,"TMMwsp",TRUE,FALSE,1.1751943754751,"ablate_exclusive",44,7,20,5,860677
4808,206,196,10,1720,0.113953488372093,0.951456310679612,0.0485436893203883,0.05,0.271926291103392,0.441666666666667,0,0,78,0,NA,"TMM",TRUE,FALSE,0.733585726550767,"edger_default",44,7,20,5,860677
13317,302,289,13,1720,0.168023255813953,0.956953642384106,0.043046357615894,0.1,0.357968248413585,1,0,0,120,3474,1,"TMMwsp",TRUE,FALSE,1.16228482642402,"ctc_pipeline",44,8,50,5,1035808.5
9843,318,300,18,1720,0.174418604651163,0.943396226415094,0.0566037735849057,0.1,0.348183115392616,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.11026287197815,"ablate_exclusive",44,8,50,5,1035808.5
5495,295,283,12,1720,0.16453488372093,0.959322033898305,0.0406779661016949,0.05,0.320413042460139,1,0,0,120,0,NA,"TMM",TRUE,FALSE,0.708335970099057,"edger_default",44,8,50,5,1035808.5
12586,136,131,5,1720,0.0761627906976744,0.963235294117647,0.0367647058823529,0.1,0.246955760623415,0,0,0,10,3698,0.997295835586804,"TMMwsp",TRUE,FALSE,1.27211313520054,"ctc_pipeline",45,1,0.1,5,691610
8888,145,139,6,1720,0.0808139534883721,0.958620689655172,0.0413793103448276,0.1,0.236390553901785,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.21204990250876,"ablate_exclusive",45,1,0.1,5,691610
4421,140,134,6,1720,0.077906976744186,0.957142857142857,0.0428571428571429,0.05,0.214322648500167,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.722441823276428,"edger_default",45,1,0.1,5,691610
12152,136,127,9,1720,0.0738372093023256,0.933823529411765,0.0661764705882353,0.1,0.241072898344784,0,0,0,37,3648,0.990131578947368,"TMMwsp",TRUE,FALSE,1.31875057936014,"ctc_pipeline",45,2,0.5,5,822535.5
8504,144,135,9,1720,0.0784883720930233,0.9375,0.0625,0.1,0.230704042250246,0,0,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.25606056645093,"ablate_exclusive",45,2,0.5,5,822535.5
4352,139,131,8,1720,0.0761627906976744,0.942446043165468,0.0575539568345324,0.05,0.206059751290014,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.772636938953266,"edger_default",45,2,0.5,5,822535.5
13082,183,177,6,1720,0.102906976744186,0.967213114754098,0.0327868852459016,0.1,0.296104583701771,0,0,0,73,3604,0.981409544950056,"TMMwsp",TRUE,FALSE,1.18769365484132,"ctc_pipeline",45,3,1,5,985356.5
9478,195,187,8,1720,0.108720930232558,0.958974358974359,0.041025641025641,0.1,0.281958559032145,0,0,0,6,0,NA,"TMMwsp",TRUE,FALSE,1.12617723912105,"ablate_exclusive",45,3,1,5,985356.5
5135,183,178,5,1720,0.103488372093023,0.972677595628415,0.0273224043715847,0.05,0.253134676307313,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.713810910158682,"edger_default",45,3,1,5,985356.5
13163,144,137,7,1720,0.0796511627906977,0.951388888888889,0.0486111111111111,0.1,0.276211147003339,0,0,0,90,3628,0.978224917309813,"TMMwsp",TRUE,FALSE,1.19863387521166,"ctc_pipeline",45,4,2,5,983485
9535,156,144,12,1720,0.0837209302325581,0.923076923076923,0.0769230769230769,0.1,0.259166523708968,0,0,0,11,0,NA,"TMMwsp",TRUE,FALSE,1.14022138911318,"ablate_exclusive",45,4,2,5,983485
5172,146,136,10,1720,0.0790697674418605,0.931506849315068,0.0684931506849315,0.05,0.234872155270331,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.727754758599306,"edger_default",45,4,2,5,983485
12433,121,119,2,1720,0.0691860465116279,0.983471074380165,0.0165289256198347,0.1,0.276710451388709,0,0.00248138957816377,0,113,3723,0.983078162771958,"TMMwsp",TRUE,FALSE,1.26840997690458,"ctc_pipeline",45,5,5,5,1075127
8710,133,130,3,1720,0.0755813953488372,0.977443609022556,0.0225563909774436,0.1,0.257429980934547,0,0.00248138957816377,0,50,0,NA,"TMMwsp",TRUE,FALSE,1.20549516401786,"ablate_exclusive",45,5,5,5,1075127
4616,128,125,3,1720,0.0726744186046512,0.9765625,0.0234375,0.05,0.214268302942268,0,0.00248138957816377,0,2,0,NA,"TMM",TRUE,FALSE,0.776294258492418,"edger_default",45,5,5,5,1075127
12376,136,129,7,1720,0.075,0.948529411764706,0.0514705882352941,0.1,0.280091189890898,0.108333333333333,0,1,115,3802,0.983692793266702,"TMMwsp",TRUE,FALSE,1.32310508453227,"ctc_pipeline",45,6,10,5,772597
8574,143,134,9,1720,0.077906976744186,0.937062937062937,0.0629370629370629,0.1,0.258413885813067,0.1,0,0,53,0,NA,"TMMwsp",TRUE,FALSE,1.24903927093835,"ablate_exclusive",45,6,10,5,772597
4237,131,124,7,1720,0.072093023255814,0.946564885496183,0.0534351145038168,0.05,0.2114309182066,0.0166666666666667,0,0,2,0,NA,"TMM",TRUE,FALSE,0.752018826711364,"edger_default",45,6,10,5,772597
12371,201,192,9,1720,0.111627906976744,0.955223880597015,0.0447761194029851,0.1,0.321027197968884,0.658333333333333,0.00248756218905473,1,120,3616,0.996404867256637,"TMMwsp",TRUE,FALSE,1.2909773527651,"ctc_pipeline",45,7,20,5,982138.5
8755,229,214,15,1720,0.124418604651163,0.934497816593886,0.0655021834061135,0.1,0.30407514379396,0.716666666666667,0.00248756218905473,0,107,0,NA,"TMMwsp",TRUE,FALSE,1.23139977210315,"ablate_exclusive",45,7,20,5,982138.5
4700,180,172,8,1720,0.1,0.955555555555556,0.0444444444444444,0.05,0.260513637964111,0.483333333333333,0.00248756218905473,0,62,0,NA,"TMM",TRUE,FALSE,0.803026104237099,"edger_default",45,7,20,5,982138.5
12548,285,268,17,1720,0.155813953488372,0.940350877192982,0.0596491228070175,0.1,0.345754285816695,0.991666666666667,0,0,120,3659,1,"TMMwsp",TRUE,FALSE,1.32502168101055,"ctc_pipeline",45,8,50,5,687594.5
8889,300,281,19,1720,0.163372093023256,0.936666666666667,0.0633333333333333,0.1,0.332591024805081,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.26673275217821,"ablate_exclusive",45,8,50,5,687594.5
4388,285,269,16,1720,0.156395348837209,0.943859649122807,0.056140350877193,0.05,0.301620980310911,0.983333333333333,0,0,118,0,NA,"TMM",TRUE,FALSE,0.75692268102956,"edger_default",45,8,50,5,687594.5
12619,132,124,8,1720,0.072093023255814,0.93939393939394,0.0606060606060606,0.1,0.25360414179847,0,0,0,8,3578,0.997764114030185,"TMMwsp",TRUE,FALSE,1.26816351434295,"ctc_pipeline",46,1,0.1,5,965633
9041,147,136,11,1720,0.0790697674418605,0.925170068027211,0.0748299319727891,0.1,0.242199233018581,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.20192133787589,"ablate_exclusive",46,1,0.1,5,965633
