"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","median_lib"
12596,123,117,6,1720,0.0680232558139535,0.951219512195122,0.048780487804878,0.1,0.248135023114984,0,0,0,81,3654,0.978653530377668,"TMMwsp",TRUE,FALSE,1.30479302416502,"ctc_pipeline",12,2,5,1084310.5
4838,141,132,9,1720,0.0767441860465116,0.936170212765957,0.0638297872340425,0.05,0.215629617342522,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.805707422294971,"edger_default",12,2,5,1084310.5
4838,91,86,5,1720,0.05,0.945054945054945,0.0549450549450549,0.05,0.196511038540559,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",12,2,5,1084310.5
8574,148,129,19,1720,0.075,0.871621621621622,0.128378378378378,0.05,0.219213120768341,0,0,0,6,0,NA,NA,TRUE,FALSE,NA,"deseq2",12,2,5,1084310.5
11453,261,246,15,1720,0.143023255813953,0.942528735632184,0.0574712643678161,0.1,0.316314532527942,0,0.00491400491400491,0,93,3753,0.975219824140687,"TMMwsp",TRUE,FALSE,1.12876296245501,"ctc_pipeline",12,3,8,802854
4097,199,193,6,1720,0.112209302325581,0.969849246231156,0.0301507537688442,0.05,0.228799143278266,0,0.00245700245700246,0,0,0,NA,"TMM",TRUE,FALSE,0.602953355215251,"edger_default",12,3,8,802854
4097,155,150,5,1720,0.0872093023255814,0.967741935483871,0.032258064516129,0.05,0.214289325756302,0,0.00245700245700246,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",12,3,8,802854
10067,202,197,5,1720,0.11453488372093,0.975247524752475,0.0247524752475248,0.05,0.288254693491774,0,0.00245700245700246,0,14,0,NA,NA,TRUE,FALSE,NA,"deseq2",12,3,8,802854
11765,58,57,1,1720,0.0331395348837209,0.982758620689655,0.0172413793103448,0.1,0.201334486354199,0,0,0,46,3213,0.987239340180517,"TMMwsp",TRUE,FALSE,1.23157957940006,"ctc_pipeline",13,1,3,1152678
4476,70,68,2,1720,0.0395348837209302,0.971428571428571,0.0285714285714286,0.05,0.190584106487356,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.827815419636942,"edger_default",13,1,3,1152678
4476,64,61,3,1720,0.0354651162790698,0.953125,0.046875,0.05,0.183736298324681,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",13,1,3,1152678
7009,138,102,36,1720,0.0593023255813954,0.739130434782609,0.260869565217391,0.05,0.185630930504569,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",13,1,3,1152678
12018,115,112,3,1720,0.0651162790697674,0.973913043478261,0.0260869565217391,0.1,0.24999397020062,0,0,0,65,3766,0.984067976633032,"TMMwsp",TRUE,FALSE,1.3199243956519,"ctc_pipeline",13,2,5,1039272.5
4194,122,119,3,1720,0.0691860465116279,0.975409836065574,0.0245901639344262,0.05,0.208002182483206,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.769410066288221,"edger_default",13,2,5,1039272.5
4194,94,92,2,1720,0.0534883720930233,0.978723404255319,0.0212765957446809,0.05,0.193576098434906,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",13,2,5,1039272.5
7897,136,128,8,1720,0.0744186046511628,0.941176470588235,0.0588235294117647,0.05,0.224476114622035,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",13,2,5,1039272.5
10513,170,162,8,1720,0.0941860465116279,0.952941176470588,0.0470588235294118,0.1,0.262459094913751,0,0,0,78,3942,0.980213089802131,"TMMwsp",TRUE,FALSE,1.22703509721931,"ctc_pipeline",13,3,8,594993
3141,130,124,6,1720,0.072093023255814,0.953846153846154,0.0461538461538462,0.05,0.187699634918603,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.61977952626715,"edger_default",13,3,8,594993
3141,111,103,8,1720,0.0598837209302326,0.927927927927928,0.0720720720720721,0.05,0.17409945813107,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",13,3,8,594993
8900,148,138,10,1720,0.0802325581395349,0.932432432432432,0.0675675675675676,0.05,0.238877978358056,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",13,3,8,594993
12130,77,75,2,1720,0.0436046511627907,0.974025974025974,0.025974025974026,0.1,0.226061200057616,0,0,0,50,3267,0.987756351392715,"TMMwsp",TRUE,FALSE,1.16681942096136,"ctc_pipeline",14,1,3,812674.5
4553,86,83,3,1720,0.0482558139534884,0.965116279069767,0.0348837209302326,0.05,0.202771334824093,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.714094761603808,"edger_default",14,1,3,812674.5
4553,59,55,4,1720,0.0319767441860465,0.932203389830508,0.0677966101694915,0.05,0.193636397343949,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",14,1,3,812674.5
7337,148,118,30,1720,0.0686046511627907,0.797297297297297,0.202702702702703,0.05,0.199644522301575,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",14,1,3,812674.5
12173,123,116,7,1720,0.0674418604651163,0.943089430894309,0.056910569105691,0.1,0.24583377370064,0,0,0,64,3730,0.984182305630027,"TMMwsp",TRUE,FALSE,1.29732404880897,"ctc_pipeline",14,2,5,671613
4191,131,124,7,1720,0.072093023255814,0.946564885496183,0.0534351145038168,0.05,0.213292286951717,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.747647404569665,"edger_default",14,2,5,671613
4191,89,86,3,1720,0.05,0.966292134831461,0.0337078651685393,0.05,0.198036639996697,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",14,2,5,671613
8243,145,125,20,1720,0.0726744186046512,0.862068965517241,0.137931034482759,0.05,0.220126874579486,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",14,2,5,671613
11821,231,214,17,1720,0.124418604651163,0.926406926406926,0.0735930735930736,0.1,0.305240027755237,0,0.00245098039215686,0,94,3592,0.973830734966592,"TMMwsp",TRUE,FALSE,1.08708723499707,"ctc_pipeline",14,3,8,1062834.5
4693,194,187,7,1720,0.108720930232558,0.963917525773196,0.0360824742268041,0.05,0.228042665168903,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.608433669576262,"edger_default",14,3,8,1062834.5
4693,177,168,9,1720,0.0976744186046512,0.949152542372881,0.0508474576271186,0.05,0.215747298348774,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",14,3,8,1062834.5
10522,216,199,17,1720,0.115697674418605,0.921296296296296,0.0787037037037037,0.05,0.272683712207974,0,0,0,13,0,NA,NA,TRUE,FALSE,NA,"deseq2",14,3,8,1062834.5
12431,50,50,0,1720,0.0290697674418605,1,0,0.1,0.198244454589377,0,0,0,47,3204,0.987203495630462,"TMMwsp",TRUE,FALSE,1.17188336818759,"ctc_pipeline",15,1,3,821648
4784,54,54,0,1720,0.0313953488372093,1,0,0.05,0.178027887104835,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.7532815872773,"edger_default",15,1,3,821648
4784,50,47,3,1720,0.0273255813953488,0.94,0.06,0.05,0.166679402412143,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",15,1,3,821648
7672,107,91,16,1720,0.052906976744186,0.850467289719626,0.149532710280374,0.05,0.179332795773443,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"deseq2",15,1,3,821648
12473,111,105,6,1720,0.061046511627907,0.945945945945946,0.0540540540540541,0.1,0.245119209614262,0,0,0,59,3682,0.983976099945682,"TMMwsp",TRUE,FALSE,1.25066750025278,"ctc_pipeline",15,2,5,1140235
4744,128,123,5,1720,0.0715116279069767,0.9609375,0.0390625,0.05,0.215958542426548,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.746725858941191,"edger_default",15,2,5,1140235
4744,81,78,3,1720,0.0453488372093023,0.962962962962963,0.037037037037037,0.05,0.200688012810481,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",15,2,5,1140235
8452,138,123,15,1720,0.0715116279069767,0.891304347826087,0.108695652173913,0.05,0.227802289138577,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"deseq2",15,2,5,1140235
10937,194,183,11,1720,0.106395348837209,0.943298969072165,0.056701030927835,0.1,0.293723240560519,0,0,0,79,3768,0.979033970276008,"TMMwsp",TRUE,FALSE,1.18481972841506,"ctc_pipeline",15,3,8,893032
3821,165,156,9,1720,0.0906976744186047,0.945454545454545,0.0545454545454545,0.05,0.217265170507301,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.634139081463742,"edger_default",15,3,8,893032
3821,137,126,11,1720,0.0732558139534884,0.91970802919708,0.0802919708029197,0.05,0.202506610655148,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",15,3,8,893032
9496,173,163,10,1720,0.0947674418604651,0.942196531791908,0.0578034682080925,0.05,0.266252524826407,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",15,3,8,893032
12277,62,61,1,1720,0.0354651162790698,0.983870967741935,0.0161290322580645,0.1,0.212102249364128,0,0,0,43,3061,0.987585756288795,"TMMwsp",TRUE,FALSE,1.20642224475742,"ctc_pipeline",16,1,3,1001830.5
4806,70,69,1,1720,0.0401162790697674,0.985714285714286,0.0142857142857143,0.05,0.200199483838414,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.748664050922315,"edger_default",16,1,3,1001830.5
4806,36,36,0,1720,0.0209302325581395,1,0,0.05,0.18965023311814,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",16,1,3,1001830.5
7617,161,124,37,1720,0.072093023255814,0.770186335403727,0.229813664596273,0.05,0.197978452659395,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",16,1,3,1001830.5
12440,126,123,3,1720,0.0715116279069767,0.976190476190476,0.0238095238095238,0.1,0.254736953412418,0,0,0,53,3655,0.986046511627907,"TMMwsp",TRUE,FALSE,1.27666603255723,"ctc_pipeline",16,2,5,813615
4384,135,130,5,1720,0.0755813953488372,0.962962962962963,0.037037037037037,0.05,0.212825305146478,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.726994427654385,"edger_default",16,2,5,813615
4384,90,87,3,1720,0.0505813953488372,0.966666666666667,0.0333333333333333,0.05,0.19616926295429,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",16,2,5,813615
8551,139,125,14,1720,0.0726744186046512,0.899280575539568,0.100719424460432,0.05,0.224653837420084,0,0.00245700245700246,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",16,2,5,813615
11023,241,225,16,1720,0.130813953488372,0.933609958506224,0.0663900414937759,0.1,0.303583863617342,0,0,0,77,3901,0.980261471417585,"TMMwsp",TRUE,FALSE,1.17208082617803,"ctc_pipeline",16,3,8,637334
3568,182,174,8,1720,0.101162790697674,0.956043956043956,0.043956043956044,0.05,0.213953359390916,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.596851071711499,"edger_default",16,3,8,637334
3568,136,129,7,1720,0.075,0.948529411764706,0.0514705882352941,0.05,0.202190213753668,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",16,3,8,637334
9412,188,176,12,1720,0.102325581395349,0.936170212765957,0.0638297872340425,0.05,0.275509776573578,0,0,0,6,0,NA,NA,TRUE,FALSE,NA,"deseq2",16,3,8,637334
12059,59,59,0,1720,0.0343023255813954,1,0,0.1,0.214524619910442,0,0,0,35,3277,0.990540128166005,"TMMwsp",TRUE,FALSE,1.26337977404268,"ctc_pipeline",17,1,3,814235.5
4420,73,73,0,1720,0.0424418604651163,1,0,0.05,0.194635800200722,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.781575477392776,"edger_default",17,1,3,814235.5
4420,30,30,0,1720,0.0174418604651163,1,0,0.05,0.188338120127853,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",17,1,3,814235.5
7185,127,101,26,1720,0.0587209302325581,0.795275590551181,0.204724409448819,0.05,0.192293034946457,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"deseq2",17,1,3,814235.5
12787,132,124,8,1720,0.072093023255814,0.93939393939394,0.0606060606060606,0.1,0.271258426112906,0,0.00261096605744125,0,57,3649,0.984379281995067,"TMMwsp",TRUE,FALSE,1.25943403719398,"ctc_pipeline",17,2,5,825006
4781,147,136,11,1720,0.0790697674418605,0.925170068027211,0.0748299319727891,0.05,0.234350011712769,0,0.00261096605744125,0,0,0,NA,"TMM",TRUE,FALSE,0.752225512568751,"edger_default",17,2,5,825006
4781,106,103,3,1720,0.0598837209302326,0.971698113207547,0.0283018867924528,0.05,0.218546387417958,0,0.00261096605744125,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",17,2,5,825006
8852,146,129,17,1720,0.075,0.883561643835616,0.116438356164384,0.05,0.236955232078326,0,0.00261096605744125,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",17,2,5,825006
11518,250,231,19,1720,0.134302325581395,0.924,0.076,0.1,0.308429534836133,0,0.00238095238095238,0,83,3528,0.976473922902494,"TMMwsp",TRUE,FALSE,1.06929316182139,"ctc_pipeline",17,3,8,913747.5
4441,209,202,7,1720,0.117441860465116,0.966507177033493,0.0334928229665072,0.05,0.235448086159972,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.583204722537247,"edger_default",17,3,8,913747.5
4441,186,176,10,1720,0.102325581395349,0.946236559139785,0.0537634408602151,0.05,0.224196211441167,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",17,3,8,913747.5
10150,219,208,11,1720,0.12093023255814,0.949771689497717,0.0502283105022831,0.05,0.282037033931798,0,0.00238095238095238,0,12,0,NA,NA,TRUE,FALSE,NA,"deseq2",17,3,8,913747.5
11799,62,60,2,1720,0.0348837209302326,0.967741935483871,0.032258064516129,0.1,0.196029434631889,0,0,0,24,3267,0.993878175696358,"TMMwsp",TRUE,FALSE,1.17426676894827,"ctc_pipeline",18,1,3,797743
4570,82,77,5,1720,0.0447674418604651,0.939024390243902,0.0609756097560976,0.05,0.185587577521674,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.796361871052188,"edger_default",18,1,3,797743
4570,60,58,2,1720,0.0337209302325581,0.966666666666667,0.0333333333333333,0.05,0.177975383153749,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",18,1,3,797743
7020,128,98,30,1720,0.0569767441860465,0.765625,0.234375,0.05,0.177797583218284,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"deseq2",18,1,3,797743
13261,163,150,13,1720,0.0872093023255814,0.920245398773006,0.0797546012269939,0.1,0.277581480811395,0,0.00251256281407035,0,67,3597,0.982207395051432,"TMMwsp",TRUE,FALSE,1.15460067143124,"ctc_pipeline",18,2,5,951591
5210,162,149,13,1720,0.0866279069767442,0.919753086419753,0.0802469135802469,0.05,0.238699689977723,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.684264294500547,"edger_default",18,2,5,951591
5210,117,108,9,1720,0.0627906976744186,0.923076923076923,0.0769230769230769,0.05,0.221896261561204,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",18,2,5,951591
9329,176,155,21,1720,0.0901162790697674,0.880681818181818,0.119318181818182,0.05,0.256712800749401,0,0.00251256281407035,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",18,2,5,951591
11838,261,247,14,1720,0.143604651162791,0.946360153256705,0.053639846743295,0.1,0.320686480072985,0,0.00256410256410256,0,91,3610,0.974792243767313,"TMMwsp",TRUE,FALSE,1.07332605398031,"ctc_pipeline",18,3,8,958276.5
4559,218,211,7,1720,0.122674418604651,0.967889908256881,0.0321100917431193,0.05,0.252116847749451,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.579780540901667,"edger_default",18,3,8,958276.5
4559,188,178,10,1720,0.103488372093023,0.946808510638298,0.0531914893617021,0.05,0.235808599462483,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",18,3,8,958276.5
10454,217,201,16,1720,0.116860465116279,0.926267281105991,0.0737327188940092,0.05,0.29116591431776,0,0.00256410256410256,0,8,0,NA,NA,TRUE,FALSE,NA,"deseq2",18,3,8,958276.5
11717,55,55,0,1720,0.0319767441860465,1,0,0.1,0.194018039810566,0,0,0,47,3173,0.987393633785062,"TMMwsp",TRUE,FALSE,1.21769004301135,"ctc_pipeline",19,1,3,803943.5
4341,58,57,1,1720,0.0331395348837209,0.982758620689655,0.0172413793103448,0.05,0.175624120095704,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.772886377253349,"edger_default",19,1,3,803943.5
4341,42,41,1,1720,0.0238372093023256,0.976190476190476,0.0238095238095238,0.05,0.166777749886745,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",19,1,3,803943.5
6996,104,79,25,1720,0.0459302325581395,0.759615384615385,0.240384615384615,0.05,0.171594618686892,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",19,1,3,803943.5
12516,118,117,1,1720,0.0680232558139535,0.991525423728814,0.00847457627118644,0.1,0.242289526835375,0,0,0,75,3778,0.980677607199577,"TMMwsp",TRUE,FALSE,1.29423886638481,"ctc_pipeline",19,2,5,818106.5
4366,124,120,4,1720,0.0697674418604651,0.967741935483871,0.032258064516129,0.05,0.197772801039223,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.724748692287769,"edger_default",19,2,5,818106.5
4366,71,70,1,1720,0.0406976744186047,0.985915492957746,0.0140845070422535,0.05,0.183566740280522,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",19,2,5,818106.5
8470,149,130,19,1720,0.0755813953488372,0.87248322147651,0.12751677852349,0.05,0.212096903899267,0,0,0,12,0,NA,NA,TRUE,FALSE,NA,"deseq2",19,2,5,818106.5
11847,255,244,11,1720,0.141860465116279,0.956862745098039,0.0431372549019608,0.1,0.333057196498629,0,0,0,89,3465,0.974603174603175,"TMMwsp",TRUE,FALSE,1.09491889937025,"ctc_pipeline",19,3,8,1088072
4740,217,209,8,1720,0.121511627906977,0.963133640552995,0.0368663594470046,0.05,0.256119166281118,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.611216160911952,"edger_default",19,3,8,1088072
4740,189,180,9,1720,0.104651162790698,0.952380952380952,0.0476190476190476,0.05,0.244112237618579,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",19,3,8,1088072
10519,223,213,10,1720,0.123837209302326,0.955156950672646,0.0448430493273543,0.05,0.299008819968099,0,0,0,9,0,NA,NA,TRUE,FALSE,NA,"deseq2",19,3,8,1088072
12236,61,61,0,1720,0.0354651162790698,1,0,0.1,0.209483511885716,0,0,0,49,3248,0.987992610837438,"TMMwsp",TRUE,FALSE,1.16937882376274,"ctc_pipeline",20,1,3,805280
4521,61,60,1,1720,0.0348837209302326,0.983606557377049,0.0163934426229508,0.05,0.185462979027097,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.718151031704159,"edger_default",20,1,3,805280
4521,27,27,0,1720,0.0156976744186047,1,0,0.05,0.173456434675343,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",20,1,3,805280
7383,148,111,37,1720,0.0645348837209302,0.75,0.25,0.05,0.185951423330564,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",20,1,3,805280
12903,134,128,6,1720,0.0744186046511628,0.955223880597015,0.0447761194029851,0.1,0.256493163244581,0,0,0,64,3617,0.983411667127454,"TMMwsp",TRUE,FALSE,1.23119085913303,"ctc_pipeline",20,2,5,988384.5
5120,128,122,6,1720,0.0709302325581395,0.953125,0.046875,0.05,0.225495741632125,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.783127834666954,"edger_default",20,2,5,988384.5
5120,102,98,4,1720,0.0569767441860465,0.96078431372549,0.0392156862745098,0.05,0.208816479901475,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",20,2,5,988384.5
9011,136,122,14,1720,0.0709302325581395,0.897058823529412,0.102941176470588,0.05,0.230013164262868,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",20,2,5,988384.5
11609,253,235,18,1720,0.136627906976744,0.928853754940711,0.0711462450592885,0.1,0.311358655227837,0,0,0,89,3404,0.97385428907168,"TMMwsp",TRUE,FALSE,1.09454388552092,"ctc_pipeline",20,3,8,903914.5
4561,209,202,7,1720,0.117441860465116,0.966507177033493,0.0334928229665072,0.05,0.250724264137908,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.608447235186455,"edger_default",20,3,8,903914.5
4561,175,166,9,1720,0.0965116279069767,0.948571428571429,0.0514285714285714,0.05,0.230768581216582,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",20,3,8,903914.5
10434,217,202,15,1720,0.117441860465116,0.930875576036866,0.0691244239631336,0.05,0.289488986733903,0,0,0,13,0,NA,NA,TRUE,FALSE,NA,"deseq2",20,3,8,903914.5
12105,66,64,2,1720,0.0372093023255814,0.96969696969697,0.0303030303030303,0.1,0.209202760800537,0,0,0,30,3210,0.991277258566978,"TMMwsp",TRUE,FALSE,1.16859297975489,"ctc_pipeline",21,1,3,846374
4517,82,80,2,1720,0.0465116279069767,0.975609756097561,0.024390243902439,0.05,0.195395490225982,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.699537775749464,"edger_default",21,1,3,846374
4517,56,55,1,1720,0.0319767441860465,0.982142857142857,0.0178571428571429,0.05,0.184656792162398,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",21,1,3,846374
7266,138,113,25,1720,0.0656976744186046,0.818840579710145,0.181159420289855,0.05,0.191532263773733,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",21,1,3,846374
12455,110,101,9,1720,0.0587209302325581,0.918181818181818,0.0818181818181818,0.1,0.218527273174409,0,0.0022271714922049,0,72,3931,0.982192826252862,"TMMwsp",TRUE,FALSE,1.31924369660369,"ctc_pipeline",21,2,5,690495
4092,121,108,13,1720,0.0627906976744186,0.892561983471074,0.107438016528926,0.05,0.186032959704568,0,0.0022271714922049,0,0,0,NA,"TMM",TRUE,FALSE,0.753150708601356,"edger_default",21,2,5,690495
4092,89,81,8,1720,0.047093023255814,0.910112359550562,0.0898876404494382,0.05,0.171714945957707,0,0.0022271714922049,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",21,2,5,690495
8430,146,117,29,1720,0.0680232558139535,0.801369863013699,0.198630136986301,0.05,0.199491915471286,0,0.0022271714922049,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",21,2,5,690495
11464,258,231,27,1720,0.134302325581395,0.895348837209302,0.104651162790698,0.1,0.3113376569541,0,0,0,86,3583,0.975997767234161,"TMMwsp",TRUE,FALSE,1.12499548993129,"ctc_pipeline",21,3,8,981278
4426,210,198,12,1720,0.115116279069767,0.942857142857143,0.0571428571428571,0.05,0.238462903820717,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.632495308925162,"edger_default",21,3,8,981278
4426,174,163,11,1720,0.0947674418604651,0.936781609195402,0.0632183908045977,0.05,0.223243067035416,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",21,3,8,981278
10142,198,191,7,1720,0.111046511627907,0.964646464646465,0.0353535353535354,0.05,0.286152172540029,0,0,0,15,0,NA,NA,TRUE,FALSE,NA,"deseq2",21,3,8,981278
11121,30,30,0,1720,0.0174418604651163,1,0,0.1,0.17989153232282,0,0,0,37,3312,0.989734299516908,"TMMwsp",TRUE,FALSE,1.26270947210772,"ctc_pipeline",22,1,3,893398
3838,43,43,0,1720,0.025,1,0,0.05,0.172091279255745,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.804339063001342,"edger_default",22,1,3,893398
3838,34,34,0,1720,0.0197674418604651,1,0,0.05,0.162794939237908,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",22,1,3,893398
6222,103,85,18,1720,0.0494186046511628,0.825242718446602,0.174757281553398,0.05,0.174237376865823,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",22,1,3,893398
12820,140,136,4,1720,0.0790697674418605,0.971428571428571,0.0285714285714286,0.1,0.258040900049883,0,0.00255754475703325,0,70,3652,0.981380065717415,"TMMwsp",TRUE,FALSE,1.23577772063341,"ctc_pipeline",22,2,5,1031754.5
4963,145,138,7,1720,0.0802325581395349,0.951724137931034,0.0482758620689655,0.05,0.222163987433043,0,0.00255754475703325,0,0,0,NA,"TMM",TRUE,FALSE,0.743696491604661,"edger_default",22,2,5,1031754.5
4963,121,112,9,1720,0.0651162790697674,0.925619834710744,0.0743801652892562,0.05,0.20708002491336,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",22,2,5,1031754.5
8848,140,131,9,1720,0.0761627906976744,0.935714285714286,0.0642857142857143,0.05,0.228579463941718,0,0.00255754475703325,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",22,2,5,1031754.5
11371,202,184,18,1720,0.106976744186047,0.910891089108911,0.0891089108910891,0.1,0.30179057953408,0,0,0,89,3625,0.975448275862069,"TMMwsp",TRUE,FALSE,1.13720522345313,"ctc_pipeline",22,3,8,1142338
4416,181,171,10,1720,0.0994186046511628,0.94475138121547,0.0552486187845304,0.05,0.237892484978897,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.656477212322999,"edger_default",22,3,8,1142338
4416,156,150,6,1720,0.0872093023255814,0.961538461538462,0.0384615384615385,0.05,0.219916287853916,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",22,3,8,1142338
9945,177,167,10,1720,0.097093023255814,0.943502824858757,0.0564971751412429,0.05,0.277388920232843,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",22,3,8,1142338
12087,52,50,2,1720,0.0290697674418605,0.961538461538462,0.0384615384615385,0.1,0.199438837337522,0,0,0,23,3278,0.994813910921293,"TMMwsp",TRUE,FALSE,1.16024729279142,"ctc_pipeline",23,1,3,772619
4530,66,63,3,1720,0.0366279069767442,0.954545454545455,0.0454545454545455,0.05,0.191199668461408,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.702636973155336,"edger_default",23,1,3,772619
4530,36,35,1,1720,0.0203488372093023,0.972222222222222,0.0277777777777778,0.05,0.182247134251118,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",23,1,3,772619
7310,134,100,34,1720,0.0581395348837209,0.746268656716418,0.253731343283582,0.05,0.183888383381188,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",23,1,3,772619
12767,140,132,8,1720,0.0767441860465116,0.942857142857143,0.0571428571428571,0.1,0.265459226643153,0,0,0,75,3670,0.980381471389646,"TMMwsp",TRUE,FALSE,1.24179186222077,"ctc_pipeline",23,2,5,1063199
4871,149,141,8,1720,0.0819767441860465,0.946308724832215,0.0536912751677852,0.05,0.227089319683515,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.765175367372977,"edger_default",23,2,5,1063199
4871,114,107,7,1720,0.0622093023255814,0.93859649122807,0.0614035087719298,0.05,0.214131764605923,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",23,2,5,1063199
8729,155,136,19,1720,0.0790697674418605,0.87741935483871,0.12258064516129,0.05,0.24000494173921,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",23,2,5,1063199
