"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","purity_cond_diff","purity_mean","purity_sd","n_per_group","median_lib"
16436,11,11,0,1720,0.0063953488372093,1,0,0.1,0.118252496335097,0,0,0,91,2681,0.989183140619172,"TMMwsp",TRUE,FALSE,1.43957531346108,"purity_covariate",22,3,0.2,0.6,0.15,5,759953.5
15438,2873,272,2601,1720,0.158139534883721,0.0946745562130177,0.905325443786982,0.1,0.115146260108438,0.0416666666666667,0.0951219512195122,0,80,3710,0.98921832884097,"TMMwsp",TRUE,FALSE,1.4353005442395,"purity_filtered",22,3,0.2,0.6,0.15,5,759953.5
15607,266,81,185,1720,0.047093023255814,0.304511278195489,0.695488721804511,0.1,0.129813834344959,0,0.00740740740740741,0,82,3558,0.989038785834739,"TMMwsp",TRUE,FALSE,1.42201761288163,"purity_ignored",22,4,0.3,0.6,0.15,5,835099
16684,12,11,1,1720,0.0063953488372093,0.916666666666667,0.0833333333333333,0.1,0.114393531730126,0,0,0,90,2562,0.988680718188915,"TMMwsp",TRUE,FALSE,1.44279703994183,"purity_covariate",22,4,0.3,0.6,0.15,5,835099
16152,34,28,6,1720,0.0162790697674419,0.823529411764706,0.176470588235294,0.1,0.132451748769662,0,0,0,85,2840,0.988732394366197,"TMMwsp",TRUE,FALSE,1.44363291839926,"purity_filtered",22,4,0.3,0.6,0.15,5,835099
15420,49,37,12,1720,0.0215116279069767,0.755102040816326,0.244897959183673,0.1,0.153187391638039,0,0.00245700245700246,0,92,3574,0.986849468382764,"TMMwsp",TRUE,FALSE,1.71449615422327,"purity_ignored",22,5,0.4,0.6,0.15,5,907397
16532,73,64,9,1720,0.0372093023255814,0.876712328767123,0.123287671232877,0.1,0.186974852316794,0,0,0,101,2565,0.987914230019493,"TMMwsp",TRUE,FALSE,1.45536621127772,"purity_covariate",22,5,0.4,0.6,0.15,5,907397
15390,22,22,0,1720,0.0127906976744186,1,0,0.1,0.167610591203643,0,0,0,83,3322,0.9894641782059,"TMMwsp",TRUE,FALSE,1.55086794767232,"purity_filtered",22,5,0.4,0.6,0.15,5,907397
15577,91,86,5,1720,0.05,0.945054945054945,0.0549450549450549,0.1,0.203535666039036,0,0,0,79,3346,0.988344291691572,"TMMwsp",TRUE,FALSE,1.32524833732808,"purity_ignored",23,1,0,0.6,0.15,5,967544.5
16680,62,56,6,1720,0.0325581395348837,0.903225806451613,0.0967741935483871,0.1,0.18131159342169,0,0,0,85,2439,0.98769987699877,"TMMwsp",TRUE,FALSE,1.39513695518622,"purity_covariate",23,1,0,0.6,0.15,5,967544.5
15816,39,39,0,1720,0.0226744186046512,1,0,0.1,0.176241205246136,0,0,0,69,3027,0.990749917409977,"TMMwsp",TRUE,FALSE,1.30085493587533,"purity_filtered",23,1,0,0.6,0.15,5,967544.5
15035,38,38,0,1720,0.022093023255814,1,0,0.1,0.177610583454608,0,0,0,66,3644,0.990120746432492,"TMMwsp",TRUE,FALSE,1.68909075175943,"purity_ignored",23,2,0.1,0.6,0.15,5,708503
16223,48,48,0,1720,0.027906976744186,1,0,0.1,0.175727747178331,0,0,0,79,2720,0.991544117647059,"TMMwsp",TRUE,FALSE,1.55429324564054,"purity_covariate",23,2,0.1,0.6,0.15,5,708503
15035,38,38,0,1720,0.022093023255814,1,0,0.1,0.177599600361427,0,0,0,66,3644,0.990120746432492,"TMMwsp",TRUE,FALSE,1.68909075175943,"purity_filtered",23,2,0.1,0.6,0.15,5,708503
15774,83,77,6,1720,0.0447674418604651,0.927710843373494,0.072289156626506,0.1,0.186086660554994,0,0,0,71,3352,0.990751789976134,"TMMwsp",TRUE,FALSE,1.31347841518748,"purity_ignored",23,3,0.2,0.6,0.15,5,930197.5
16828,41,40,1,1720,0.0232558139534884,0.975609756097561,0.024390243902439,0.1,0.178105378319439,0,0,0,78,2466,0.991078669910787,"TMMwsp",TRUE,FALSE,1.35308565095093,"purity_covariate",23,3,0.2,0.6,0.15,5,930197.5
16313,48,47,1,1720,0.0273255813953488,0.979166666666667,0.0208333333333333,0.1,0.188266280055643,0,0,0,75,2756,0.990203193033382,"TMMwsp",TRUE,FALSE,1.32167598837395,"purity_filtered",23,3,0.2,0.6,0.15,5,930197.5
15966,2106,207,1899,1720,0.120348837209302,0.0982905982905983,0.901709401709402,0.1,0.112564245911835,0.025,0.0505050505050505,0,84,3447,0.989266028430519,"TMMwsp",TRUE,FALSE,1.41055273564172,"purity_ignored",23,4,0.3,0.6,0.15,5,885688
16962,5,5,0,1720,0.00290697674418605,1,0,0.1,0.123759691018795,0,0,0,89,2440,0.988114754098361,"TMMwsp",TRUE,FALSE,1.41387955305862,"purity_covariate",23,4,0.3,0.6,0.15,5,885688
16800,710,126,584,1720,0.0732558139534884,0.177464788732394,0.822535211267606,0.1,0.117876305183279,0,0.0227272727272727,0,87,2606,0.988104374520338,"TMMwsp",TRUE,FALSE,1.31398544309475,"purity_filtered",23,4,0.3,0.6,0.15,5,885688
15215,397,85,312,1720,0.0494186046511628,0.214105793450882,0.785894206549118,0.1,0.111619448612366,0,0.0077319587628866,0,86,3786,0.989698890649762,"TMMwsp",TRUE,FALSE,1.76239686579614,"purity_ignored",23,5,0.4,0.6,0.15,5,733015.5
16345,3,3,0,1720,0.00174418604651163,1,0,0.1,0.118077149465949,0,0,0,91,2742,0.989059080962801,"TMMwsp",TRUE,FALSE,1.66839218186269,"purity_covariate",23,5,0.4,0.6,0.15,5,733015.5
15215,397,85,312,1720,0.0494186046511628,0.214105793450882,0.785894206549118,0.1,0.111503674547069,0,0.0077319587628866,0,86,3786,0.989698890649762,"TMMwsp",TRUE,FALSE,1.76239686579614,"purity_filtered",23,5,0.4,0.6,0.15,5,733015.5
14896,78,55,23,1720,0.0319767441860465,0.705128205128205,0.294871794871795,0.1,0.151200083537999,0,0,0,82,3659,0.98824815523367,"TMMwsp",TRUE,FALSE,1.47794925684336,"purity_ignored",24,1,0,0.6,0.15,5,888069.5
16065,31,29,2,1720,0.0168604651162791,0.935483870967742,0.0645161290322581,0.1,0.15880657950411,0,0,0,91,2706,0.988174427198817,"TMMwsp",TRUE,FALSE,1.53856548870349,"purity_covariate",24,1,0,0.6,0.15,5,888069.5
15862,51,44,7,1720,0.0255813953488372,0.862745098039216,0.137254901960784,0.1,0.158924210027184,0,0,0,90,2787,0.987800502332257,"TMMwsp",TRUE,FALSE,1.4945867530458,"purity_filtered",24,1,0,0.6,0.15,5,888069.5
15591,69,53,16,1720,0.0308139534883721,0.768115942028985,0.231884057971014,0.1,0.152349135583142,0,0.00255102040816327,0,81,3551,0.990706843142777,"TMMwsp",TRUE,FALSE,1.51702332051897,"purity_ignored",24,2,0.1,0.6,0.15,5,962429.5
16682,26,26,0,1720,0.0151162790697674,1,0,0.1,0.151419519439416,0,0.00255102040816327,0,89,2590,0.989189189189189,"TMMwsp",TRUE,FALSE,1.47925036137528,"purity_covariate",24,2,0.1,0.6,0.15,5,962429.5
15591,69,53,16,1720,0.0308139534883721,0.768115942028985,0.231884057971014,0.1,0.152339013515914,0,0.00255102040816327,0,81,3551,0.990706843142777,"TMMwsp",TRUE,FALSE,1.51702332051897,"purity_filtered",24,2,0.1,0.6,0.15,5,962429.5
15775,191,63,128,1720,0.0366279069767442,0.329842931937173,0.670157068062827,0.1,0.129912994493869,0.00833333333333333,0.00479616306954436,0,84,3541,0.987009319401299,"TMMwsp",TRUE,FALSE,1.65005182432098,"purity_ignored",24,3,0.2,0.6,0.15,5,849297
16760,17,17,0,1720,0.00988372093023256,1,0,0.1,0.146053148663175,0,0,0,91,2581,0.986051917861294,"TMMwsp",TRUE,FALSE,1.50495566836454,"purity_covariate",24,3,0.2,0.6,0.15,5,849297
15775,191,63,128,1720,0.0366279069767442,0.329842931937173,0.670157068062827,0.1,0.13010431856595,0.00833333333333333,0.00479616306954436,0,84,3541,0.987009319401299,"TMMwsp",TRUE,FALSE,1.65005182432098,"purity_filtered",24,3,0.2,0.6,0.15,5,849297
15580,508,104,404,1720,0.0604651162790698,0.204724409448819,0.795275590551181,0.1,0.117222879494895,0,0.0169902912621359,0,86,3522,0.987507098239637,"TMMwsp",TRUE,FALSE,1.45220186631748,"purity_ignored",24,4,0.3,0.6,0.15,5,716421.5
16663,18,17,1,1720,0.00988372093023256,0.944444444444444,0.0555555555555556,0.1,0.128523822372223,0,0.00242718446601942,0,96,2537,0.985415845486795,"TMMwsp",TRUE,FALSE,1.41824334202101,"purity_covariate",24,4,0.3,0.6,0.15,5,716421.5
15580,508,104,404,1720,0.0604651162790698,0.204724409448819,0.795275590551181,0.1,0.117213372045955,0,0.0169902912621359,0,86,3522,0.987507098239637,"TMMwsp",TRUE,FALSE,1.45220186631748,"purity_filtered",24,4,0.3,0.6,0.15,5,716421.5
15633,124,59,65,1720,0.0343023255813954,0.475806451612903,0.524193548387097,0.1,0.136083910253309,0,0.00700934579439252,0,77,3426,0.989784004670169,"TMMwsp",TRUE,FALSE,1.48856930386313,"purity_ignored",24,5,0.4,0.6,0.15,5,903659.5
16742,15,14,1,1720,0.00813953488372093,0.933333333333333,0.0666666666666667,0.1,0.139893626257283,0,0,0,88,2498,0.992794235388311,"TMMwsp",TRUE,FALSE,1.41983421115097,"purity_covariate",24,5,0.4,0.6,0.15,5,903659.5
15633,124,59,65,1720,0.0343023255813954,0.475806451612903,0.524193548387097,0.1,0.135876996511424,0,0.00700934579439252,0,77,3426,0.989784004670169,"TMMwsp",TRUE,FALSE,1.48856930386313,"purity_filtered",24,5,0.4,0.6,0.15,5,903659.5
15191,73,72,1,1720,0.0418604651162791,0.986301369863014,0.0136986301369863,0.1,0.199614676073042,0,0,0,75,3578,0.990497484628284,"TMMwsp",TRUE,FALSE,1.47103732398223,"purity_ignored",25,1,0,0.6,0.15,5,866375.5
16337,78,75,3,1720,0.0436046511627907,0.961538461538462,0.0384615384615385,0.1,0.20323853010789,0,0,0,84,2648,0.990181268882175,"TMMwsp",TRUE,FALSE,1.4515139907386,"purity_covariate",25,1,0,0.6,0.15,5,866375.5
15738,68,68,0,1720,0.0395348837209302,1,0,0.1,0.187473387671024,0,0,0,81,2906,0.989676531314522,"TMMwsp",TRUE,FALSE,1.40194014984509,"purity_filtered",25,1,0,0.6,0.15,5,866375.5
15350,31,30,1,1720,0.0174418604651163,0.967741935483871,0.032258064516129,0.1,0.166227908008464,0,0,0,81,3512,0.99003416856492,"TMMwsp",TRUE,FALSE,1.50389557985267,"purity_ignored",25,2,0.1,0.6,0.15,5,743442
16426,38,36,2,1720,0.0209302325581395,0.947368421052632,0.0526315789473684,0.1,0.162534826762517,0,0,0,90,2618,0.988922841864018,"TMMwsp",TRUE,FALSE,1.42414000654426,"purity_covariate",25,2,0.1,0.6,0.15,5,743442
15779,29,28,1,1720,0.0162790697674419,0.96551724137931,0.0344827586206897,0.1,0.147113657583322,0,0,0,81,2917,0.9893726431265,"TMMwsp",TRUE,FALSE,1.42989254556925,"purity_filtered",25,2,0.1,0.6,0.15,5,743442
15496,856,121,735,1720,0.0703488372093023,0.141355140186916,0.858644859813084,0.1,0.116413301062039,0.00833333333333333,0.0208816705336427,0,81,3592,0.990256124721604,"TMMwsp",TRUE,FALSE,1.38083629690653,"purity_ignored",25,3,0.2,0.6,0.15,5,806889.5
16557,15,14,1,1720,0.00813953488372093,0.933333333333333,0.0666666666666667,0.1,0.131388526323472,0,0,0,92,2586,0.988785769528229,"TMMwsp",TRUE,FALSE,1.42206188044043,"purity_covariate",25,3,0.2,0.6,0.15,5,806889.5
15288,518,99,419,1720,0.0575581395348837,0.191119691119691,0.808880308880309,0.1,0.120707396353501,0.00833333333333333,0.0116009280742459,0,81,3707,0.990288643107634,"TMMwsp",TRUE,FALSE,1.28905765875772,"purity_filtered",25,3,0.2,0.6,0.15,5,806889.5
15979,927,162,765,1720,0.0941860465116279,0.174757281553398,0.825242718446602,0.1,0.129520489492672,0.025,0.033175355450237,0,77,3396,0.993227326266195,"TMMwsp",TRUE,FALSE,1.41932466505837,"purity_ignored",25,4,0.3,0.6,0.15,5,1183434.5
16949,12,11,1,1720,0.0063953488372093,0.916666666666667,0.0833333333333333,0.1,0.128784575613143,0,0,0,88,2417,0.992139015308233,"TMMwsp",TRUE,FALSE,1.3424065294277,"purity_covariate",25,4,0.3,0.6,0.15,5,1183434.5
15979,927,162,765,1720,0.0941860465116279,0.174757281553398,0.825242718446602,0.1,0.129602267050889,0.025,0.033175355450237,0,77,3396,0.993227326266195,"TMMwsp",TRUE,FALSE,1.41932466505837,"purity_filtered",25,4,0.3,0.6,0.15,5,1183434.5
15302,115,53,62,1720,0.0308139534883721,0.460869565217391,0.539130434782609,0.1,0.137139465108382,0,0.00496277915632754,0,85,3650,0.99013698630137,"TMMwsp",TRUE,FALSE,1.5767876977397,"purity_ignored",25,5,0.4,0.6,0.15,5,802866.5
16377,31,29,2,1720,0.0168604651162791,0.935483870967742,0.0645161290322581,0.1,0.120899771214073,0,0,0,94,2642,0.988644965934898,"TMMwsp",TRUE,FALSE,1.4936187408029,"purity_covariate",25,5,0.4,0.6,0.15,5,802866.5
15302,115,53,62,1720,0.0308139534883721,0.460869565217391,0.539130434782609,0.1,0.136941336710106,0,0.00496277915632754,0,85,3650,0.99013698630137,"TMMwsp",TRUE,FALSE,1.5767876977397,"purity_filtered",25,5,0.4,0.6,0.15,5,802866.5
15723,72,61,11,1720,0.0354651162790698,0.847222222222222,0.152777777777778,0.1,0.167591588225897,0,0,0,84,3437,0.988943846377655,"TMMwsp",TRUE,FALSE,1.32318906319946,"purity_ignored",26,1,0,0.6,0.15,5,1063004
16840,27,26,1,1720,0.0151162790697674,0.962962962962963,0.037037037037037,0.1,0.157146769934417,0,0,0,90,2510,0.988446215139442,"TMMwsp",TRUE,FALSE,1.39496595977436,"purity_covariate",26,1,0,0.6,0.15,5,1063004
16034,38,36,2,1720,0.0209302325581395,0.947368421052632,0.0526315789473684,0.1,0.166791394963529,0,0,0,83,3059,0.990846681922197,"TMMwsp",TRUE,FALSE,1.30792241782597,"purity_filtered",26,1,0,0.6,0.15,5,1063004
14812,21,19,2,1720,0.011046511627907,0.904761904761905,0.0952380952380952,0.1,0.132093978845508,0,0,0,91,3879,0.988399071925754,"TMMwsp",TRUE,FALSE,1.74625467269868,"purity_ignored",26,2,0.1,0.6,0.15,5,600965.5
15932,18,17,1,1720,0.00988372093023256,0.944444444444444,0.0555555555555556,0.1,0.13771380274441,0,0,0,94,2923,0.988368114950393,"TMMwsp",TRUE,FALSE,1.53203912938222,"purity_covariate",26,2,0.1,0.6,0.15,5,600965.5
14812,21,19,2,1720,0.011046511627907,0.904761904761905,0.0952380952380952,0.1,0.131979818305566,0,0,0,91,3879,0.988399071925754,"TMMwsp",TRUE,FALSE,1.74625467269868,"purity_filtered",26,2,0.1,0.6,0.15,5,600965.5
15638,73,60,13,1720,0.0348837209302326,0.821917808219178,0.178082191780822,0.1,0.159667510020408,0,0,0,77,3533,0.989810359467874,"TMMwsp",TRUE,FALSE,1.42805823531209,"purity_ignored",26,3,0.2,0.6,0.15,5,867786.5
16739,44,41,3,1720,0.0238372093023256,0.931818181818182,0.0681818181818182,0.1,0.161685000246059,0,0,0,85,2549,0.988230678697528,"TMMwsp",TRUE,FALSE,1.4432034080674,"purity_covariate",26,3,0.2,0.6,0.15,5,867786.5
16548,55,51,4,1720,0.0296511627906977,0.927272727272727,0.0727272727272727,0.1,0.165725951955153,0,0,0,84,2727,0.988265493215988,"TMMwsp",TRUE,FALSE,1.46962165910386,"purity_filtered",26,3,0.2,0.6,0.15,5,867786.5
15472,104,58,46,1720,0.0337209302325581,0.557692307692308,0.442307692307692,0.1,0.139654545887078,0,0.00260416666666667,0,76,3487,0.989675939202753,"TMMwsp",TRUE,FALSE,1.64480734330971,"purity_ignored",26,4,0.3,0.6,0.15,5,992286.5
16618,32,29,3,1720,0.0168604651162791,0.90625,0.09375,0.1,0.156444340400454,0,0,0,83,2524,0.98851030110935,"TMMwsp",TRUE,FALSE,1.52403756960187,"purity_covariate",26,4,0.3,0.6,0.15,5,992286.5
15472,104,58,46,1720,0.0337209302325581,0.557692307692308,0.442307692307692,0.1,0.139847243441346,0,0.00260416666666667,0,76,3487,0.989675939202753,"TMMwsp",TRUE,FALSE,1.64480734330971,"purity_filtered",26,4,0.3,0.6,0.15,5,992286.5
16105,60,45,15,1720,0.0261627906976744,0.75,0.25,0.1,0.143898585123832,0,0,0,82,3272,0.990525672371638,"TMMwsp",TRUE,FALSE,1.49974230019695,"purity_ignored",26,5,0.4,0.6,0.15,5,1072418.5
17098,35,35,0,1720,0.0203488372093023,1,0,0.1,0.15969610497825,0,0,0,92,2351,0.989791578051893,"TMMwsp",TRUE,FALSE,1.38902676340968,"purity_covariate",26,5,0.4,0.6,0.15,5,1072418.5
16105,60,45,15,1720,0.0261627906976744,0.75,0.25,0.1,0.143985736772904,0,0,0,82,3272,0.990525672371638,"TMMwsp",TRUE,FALSE,1.49974230019695,"purity_filtered",26,5,0.4,0.6,0.15,5,1072418.5
15889,61,56,5,1720,0.0325581395348837,0.918032786885246,0.0819672131147541,0.1,0.183879953433115,0,0,0,86,3207,0.988462737761147,"TMMwsp",TRUE,FALSE,1.32072840113403,"purity_ignored",27,1,0,0.6,0.15,5,978521.5
16932,53,52,1,1720,0.0302325581395349,0.981132075471698,0.0188679245283019,0.1,0.18170787953659,0,0,0,91,2341,0.986757795813755,"TMMwsp",TRUE,FALSE,1.37502480775757,"purity_covariate",27,1,0,0.6,0.15,5,978521.5
15807,27,27,0,1720,0.0156976744186047,1,0,0.1,0.157287280245356,0,0,0,83,3082,0.989292667099286,"TMMwsp",TRUE,FALSE,1.22574008412387,"purity_filtered",27,1,0,0.6,0.15,5,978521.5
15697,72,64,8,1720,0.0372093023255814,0.888888888888889,0.111111111111111,0.1,0.177189131321122,0,0,0,91,3315,0.988838612368024,"TMMwsp",TRUE,FALSE,1.3978731741688,"purity_ignored",27,2,0.1,0.6,0.15,5,994240
16788,23,20,3,1720,0.0116279069767442,0.869565217391304,0.130434782608696,0.1,0.15326615887395,0,0,0,96,2448,0.98937908496732,"TMMwsp",TRUE,FALSE,1.41204806823246,"purity_covariate",27,2,0.1,0.6,0.15,5,994240
15697,72,64,8,1720,0.0372093023255814,0.888888888888889,0.111111111111111,0.1,0.177242180557539,0,0,0,91,3315,0.988838612368024,"TMMwsp",TRUE,FALSE,1.3978731741688,"purity_filtered",27,2,0.1,0.6,0.15,5,994240
15631,67,45,22,1720,0.0261627906976744,0.671641791044776,0.328358208955224,0.1,0.133816691372782,0,0,0,84,3466,0.990478938257357,"TMMwsp",TRUE,FALSE,1.51522298143615,"purity_ignored",27,3,0.2,0.6,0.15,5,846559
16762,35,34,1,1720,0.0197674418604651,0.971428571428571,0.0285714285714286,0.1,0.150973693980522,0,0,0,91,2524,0.991283676703645,"TMMwsp",TRUE,FALSE,1.41602784447123,"purity_covariate",27,3,0.2,0.6,0.15,5,846559
15902,13,13,0,1720,0.00755813953488372,1,0,0.1,0.139711994842108,0,0,0,87,3104,0.990657216494845,"TMMwsp",TRUE,FALSE,1.5204740575156,"purity_filtered",27,3,0.2,0.6,0.15,5,846559
15483,916,124,792,1720,0.072093023255814,0.135371179039301,0.864628820960699,0.1,0.108233304859454,0.025,0.0215311004784689,0,78,3676,0.98993471164309,"TMMwsp",TRUE,FALSE,1.47718489516923,"purity_ignored",27,4,0.3,0.6,0.15,5,706939
16520,14,13,1,1720,0.00755813953488372,0.928571428571429,0.0714285714285714,0.1,0.118743656873195,0,0,0,84,2628,0.990867579908676,"TMMwsp",TRUE,FALSE,1.50068671816689,"purity_covariate",27,4,0.3,0.6,0.15,5,706939
15141,329,81,248,1720,0.047093023255814,0.246200607902736,0.753799392097264,0.1,0.113636220792397,0.0166666666666667,0.0119617224880383,0,74,3839,0.990101588955457,"TMMwsp",TRUE,FALSE,1.37276537686835,"purity_filtered",27,4,0.3,0.6,0.15,5,706939
15214,1415,181,1234,1720,0.105232558139535,0.12791519434629,0.87208480565371,0.1,0.105793870458662,0.0583333333333333,0.0591259640102828,0,74,3859,0.989634620367971,"TMMwsp",TRUE,FALSE,1.60501452247037,"purity_ignored",27,5,0.4,0.6,0.15,5,726995.5
16358,19,16,3,1720,0.00930232558139535,0.842105263157895,0.157894736842105,0.1,0.115475035344205,0,0,0,83,2780,0.988848920863309,"TMMwsp",TRUE,FALSE,1.54671611071332,"purity_covariate",27,5,0.4,0.6,0.15,5,726995.5
15214,1415,181,1234,1720,0.105232558139535,0.12791519434629,0.87208480565371,0.1,0.105851651106983,0.0583333333333333,0.0591259640102828,0,74,3859,0.989634620367971,"TMMwsp",TRUE,FALSE,1.60501452247037,"purity_filtered",27,5,0.4,0.6,0.15,5,726995.5
14747,46,46,0,1720,0.0267441860465116,1,0,0.1,0.170012567823039,0,0,0,72,3768,0.989915074309979,"TMMwsp",TRUE,FALSE,1.63172533506985,"purity_ignored",28,1,0,0.6,0.15,5,596817.5
15968,51,50,1,1720,0.0290697674418605,0.980392156862745,0.0196078431372549,0.1,0.172852983112218,0,0,0,78,2801,0.989289539450196,"TMMwsp",TRUE,FALSE,1.58267796710743,"purity_covariate",28,1,0,0.6,0.15,5,596817.5
15313,37,37,0,1720,0.0215116279069767,1,0,0.1,0.168858905497082,0,0,0,72,3110,0.990675241157556,"TMMwsp",TRUE,FALSE,1.61795612574831,"purity_filtered",28,1,0,0.6,0.15,5,596817.5
14972,35,34,1,1720,0.0197674418604651,0.971428571428571,0.0285714285714286,0.1,0.153247284363783,0,0,0,73,3615,0.990871369294606,"TMMwsp",TRUE,FALSE,1.63118384466063,"purity_ignored",28,2,0.1,0.6,0.15,5,852274
16134,39,36,3,1720,0.0209302325581395,0.923076923076923,0.0769230769230769,0.1,0.146726152867606,0,0,0,83,2704,0.989275147928994,"TMMwsp",TRUE,FALSE,1.53502126853182,"purity_covariate",28,2,0.1,0.6,0.15,5,852274
14972,35,34,1,1720,0.0197674418604651,0.971428571428571,0.0285714285714286,0.1,0.153161883597323,0,0,0,73,3615,0.990871369294606,"TMMwsp",TRUE,FALSE,1.63118384466063,"purity_filtered",28,2,0.1,0.6,0.15,5,852274
15506,39,37,2,1720,0.0215116279069767,0.948717948717949,0.0512820512820513,0.1,0.173163038647114,0,0,0,73,3618,0.990049751243781,"TMMwsp",TRUE,FALSE,1.49796865647011,"purity_ignored",28,3,0.2,0.6,0.15,5,950591
16570,29,29,0,1720,0.0168604651162791,1,0,0.1,0.173157897803259,0,0,0,80,2629,0.98896918980601,"TMMwsp",TRUE,FALSE,1.41989954393021,"purity_covariate",28,3,0.2,0.6,0.15,5,950591
15506,39,37,2,1720,0.0215116279069767,0.948717948717949,0.0512820512820513,0.1,0.173116104612423,0,0,0,73,3618,0.990049751243781,"TMMwsp",TRUE,FALSE,1.49796865647011,"purity_filtered",28,3,0.2,0.6,0.15,5,950591
15987,568,110,458,1720,0.063953488372093,0.193661971830986,0.806338028169014,0.1,0.119498045486683,0.0166666666666667,0.00255754475703325,0,93,3428,0.990665110851809,"TMMwsp",TRUE,FALSE,1.38644852674106,"purity_ignored",28,4,0.3,0.6,0.15,5,933539
16941,18,18,0,1720,0.0104651162790698,1,0,0.1,0.135011277112817,0,0,0,94,2450,0.990612244897959,"TMMwsp",TRUE,FALSE,1.31894543026202,"purity_covariate",28,4,0.3,0.6,0.15,5,933539
16540,98,47,51,1720,0.0273255813953488,0.479591836734694,0.520408163265306,0.1,0.127366843196181,0,0,0,94,2614,0.990053557765876,"TMMwsp",TRUE,FALSE,1.40303017070598,"purity_filtered",28,4,0.3,0.6,0.15,5,933539
15351,622,116,506,1720,0.0674418604651163,0.186495176848875,0.813504823151125,0.1,0.125592896996886,0.05,0.0359712230215827,0,67,3742,0.990646712987707,"TMMwsp",TRUE,FALSE,1.63376076651607,"purity_ignored",28,5,0.4,0.6,0.15,5,771257.5
16428,9,9,0,1720,0.00523255813953488,1,0,0.1,0.128209195433225,0,0,0,79,2678,0.98991784914115,"TMMwsp",TRUE,FALSE,1.55207452065797,"purity_covariate",28,5,0.4,0.6,0.15,5,771257.5
15083,115,37,78,1720,0.0215116279069767,0.321739130434783,0.678260869565217,0.1,0.121257143661485,0,0.00479616306954436,0,69,3476,0.990506329113924,"TMMwsp",TRUE,FALSE,1.58977047093617,"purity_filtered",28,5,0.4,0.6,0.15,5,771257.5
15330,67,66,1,1720,0.0383720930232558,0.985074626865672,0.0149253731343284,0.1,0.196647124624488,0,0,0,67,3556,0.991001124859393,"TMMwsp",TRUE,FALSE,1.41361167799467,"purity_ignored",29,1,0,0.6,0.15,5,810091.5
16530,77,75,2,1720,0.0436046511627907,0.974025974025974,0.025974025974026,0.1,0.197441564180892,0,0,0,76,2617,0.989300726022163,"TMMwsp",TRUE,FALSE,1.47253052423792,"purity_covariate",29,1,0,0.6,0.15,5,810091.5
15184,66,66,0,1720,0.0383720930232558,1,0,0.1,0.193670054207914,0,0,0,66,3620,0.991160220994475,"TMMwsp",TRUE,FALSE,1.34065074313183,"purity_filtered",29,1,0,0.6,0.15,5,810091.5
15337,28,28,0,1720,0.0162790697674419,1,0,0.1,0.17131222408287,0,0,0,75,3450,0.991884057971015,"TMMwsp",TRUE,FALSE,1.51587354907936,"purity_ignored",29,2,0.1,0.6,0.15,5,1013466.5
16510,40,39,1,1720,0.0226744186046512,0.975,0.025,0.1,0.167564140905267,0,0,0,85,2536,0.991719242902208,"TMMwsp",TRUE,FALSE,1.45874303866721,"purity_covariate",29,2,0.1,0.6,0.15,5,1013466.5
15020,16,15,1,1720,0.00872093023255814,0.9375,0.0625,0.1,0.124701925727215,0,0,0,72,3288,0.991788321167883,"TMMwsp",TRUE,FALSE,1.51254129651032,"purity_filtered",29,2,0.1,0.6,0.15,5,1013466.5
15136,66,59,7,1720,0.0343023255813954,0.893939393939394,0.106060606060606,0.1,0.172708161195554,0,0,0,72,3599,0.98916365657127,"TMMwsp",TRUE,FALSE,1.52314899156504,"purity_ignored",29,3,0.2,0.6,0.15,5,706812.5
16310,56,54,2,1720,0.0313953488372093,0.964285714285714,0.0357142857142857,0.1,0.176552889691433,0,0,0,80,2678,0.988050784167289,"TMMwsp",TRUE,FALSE,1.51376189721159,"purity_covariate",29,3,0.2,0.6,0.15,5,706812.5
16088,74,70,4,1720,0.0406976744186047,0.945945945945946,0.0540540540540541,0.1,0.185138950101601,0,0,0,78,2814,0.987206823027719,"TMMwsp",TRUE,FALSE,1.47869881428067,"purity_filtered",29,3,0.2,0.6,0.15,5,706812.5
15556,145,74,71,1720,0.0430232558139535,0.510344827586207,0.489655172413793,0.1,0.14709066254721,0.00833333333333333,0.00251256281407035,0,74,3550,0.990140845070423,"TMMwsp",TRUE,FALSE,1.51136666812068,"purity_ignored",29,4,0.3,0.6,0.15,5,884492
16588,42,34,8,1720,0.0197674418604651,0.80952380952381,0.19047619047619,0.1,0.142135578873815,0,0,0,86,2566,0.989477786438036,"TMMwsp",TRUE,FALSE,1.37568905977302,"purity_covariate",29,4,0.3,0.6,0.15,5,884492
15556,145,74,71,1720,0.0430232558139535,0.510344827586207,0.489655172413793,0.1,0.147170021404651,0.00833333333333333,0.00251256281407035,0,74,3550,0.990140845070423,"TMMwsp",TRUE,FALSE,1.51136666812068,"purity_filtered",29,4,0.3,0.6,0.15,5,884492
